scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_9,86,noisy,0.0000422110,43.745748,0.992100,457.366791,20.231457
scene_9,86,2dnr,0.0000421250,43.754598,0.992124,455.598846,20.216883
scene_9,86,dataset_3dnr,0.0000081409,50.893252,0.998047,67.362053,17.188658
scene_9,86,ghost3dnr,0.0000955096,40.199530,0.984354,43.246082,181.389130
scene_9,87,noisy,0.0000416194,43.807041,0.992153,459.366730,19.123829
scene_9,87,2dnr,0.0000415317,43.816198,0.992174,457.572296,19.108709
scene_9,87,dataset_3dnr,0.0000081842,50.870236,0.998030,67.811523,16.332624
scene_9,87,ghost3dnr,0.0000936078,40.286880,0.984378,40.721394,183.996246
scene_9,88,noisy,0.0000432269,43.642455,0.992029,473.335052,20.035242
scene_9,88,2dnr,0.0000431405,43.651148,0.992052,471.548584,20.017813
scene_9,88,dataset_3dnr,0.0000092754,50.326669,0.997835,73.657402,17.170446
scene_9,88,ghost3dnr,0.0000937442,40.280557,0.984630,38.284111,186.820831
scene_9,89,noisy,0.0000413945,43.830570,0.992255,459.240112,18.939354
scene_9,89,2dnr,0.0000413069,43.839774,0.992279,457.439850,18.923733
scene_9,89,dataset_3dnr,0.0000083240,50.796689,0.998021,68.532257,15.930559
scene_9,89,ghost3dnr,0.0000916391,40.379190,0.984615,39.489899,183.336578
scene_9,90,noisy,0.0000414975,43.819783,0.992274,457.480591,19.937008
scene_9,90,2dnr,0.0000414105,43.828900,0.992300,455.708496,19.923225
scene_9,90,dataset_3dnr,0.0000095071,50.219535,0.997856,74.460373,17.203844
scene_9,90,ghost3dnr,0.0000893418,40.489454,0.984656,43.375210,174.785156
scene_9,91,noisy,0.0000420928,43.757927,0.992087,463.980774,19.256916
scene_9,91,2dnr,0.0000420058,43.766912,0.992109,462.184448,19.239853
scene_9,91,dataset_3dnr,0.0000088207,50.544984,0.997927,71.378662,15.878245
scene_9,91,ghost3dnr,0.0000867527,40.617171,0.984293,41.227245,167.314438
scene_9,92,noisy,0.0000416270,43.806252,0.992347,457.360840,18.866734
scene_9,92,2dnr,0.0000415399,43.815342,0.992369,455.587097,18.851631
scene_9,92,dataset_3dnr,0.0000083670,50.774298,0.998007,69.041504,15.873842
scene_9,92,ghost3dnr,0.0000835709,40.779449,0.984661,38.540012,166.887421
scene_9,93,noisy,0.0000416507,43.803782,0.992243,461.825348,18.979984
scene_9,93,2dnr,0.0000415636,43.812868,0.992267,460.044800,18.970358
scene_9,93,dataset_3dnr,0.0000081713,50.877112,0.998041,67.890366,15.947681
scene_9,93,ghost3dnr,0.0000818349,40.870616,0.984817,43.200054,167.266525
scene_9,94,noisy,0.0000416670,43.802076,0.992230,458.780609,19.938375
scene_9,94,2dnr,0.0000415798,43.811180,0.992253,456.990601,19.930338
scene_9,94,dataset_3dnr,0.0000081475,50.889764,0.998026,67.604111,16.566679
scene_9,94,ghost3dnr,0.0000791356,41.016280,0.985087,39.547020,164.384964
scene_9,95,noisy,0.0000423222,43.734320,0.991867,468.713196,18.821686
scene_9,95,2dnr,0.0000422359,43.743185,0.991889,466.951416,18.804312
scene_9,95,dataset_3dnr,0.0000081189,50.905045,0.998009,67.922058,15.654082
scene_9,95,ghost3dnr,0.0000762139,41.179660,0.985400,40.559727,160.919403
scene_9,96,noisy,0.0000424271,43.723570,0.991940,469.695312,19.518318
scene_9,96,2dnr,0.0000423412,43.732370,0.991963,467.936707,19.507156
scene_9,96,dataset_3dnr,0.0000082093,50.856965,0.997990,68.467865,16.475246
scene_9,96,ghost3dnr,0.0000732074,41.354452,0.985987,38.631187,156.157059
scene_9,97,noisy,0.0000422661,43.740078,0.991929,465.459747,19.206665
scene_9,97,2dnr,0.0000421788,43.749053,0.991953,463.663513,19.196226
scene_9,97,dataset_3dnr,0.0000081435,50.891886,0.998009,68.205315,15.951144
scene_9,97,ghost3dnr,0.0000711151,41.480384,0.986254,38.704086,154.307983
scene_9,98,noisy,0.0000410743,43.864302,0.992318,450.264374,18.563366
scene_9,98,2dnr,0.0000409871,43.873524,0.992341,448.470978,18.551128
scene_9,98,dataset_3dnr,0.0000080635,50.934765,0.998030,67.270363,16.012375
scene_9,98,ghost3dnr,0.0000695482,41.577141,0.986507,40.938354,154.602936
scene_9,99,noisy,0.0000422883,43.737798,0.991942,461.800385,19.358679
scene_9,99,2dnr,0.0000422014,43.746728,0.991964,460.024597,19.345583
scene_9,99,dataset_3dnr,0.0000081798,50.872599,0.998009,67.943573,16.466524
scene_9,99,ghost3dnr,0.0000697368,41.565380,0.987160,38.328415,158.458099
scene_9,100,noisy,0.0000429293,43.672457,0.992017,470.247955,19.890501
scene_9,100,2dnr,0.0000428422,43.681284,0.992039,468.463684,19.877087
scene_9,100,dataset_3dnr,0.0000082573,50.831626,0.998050,68.298218,16.458664
scene_9,100,ghost3dnr,0.0000678929,41.681756,0.987255,37.768044,156.015472
scene_9,101,noisy,0.0000421751,43.749442,0.992068,466.733826,19.114429
scene_9,101,2dnr,0.0000420880,43.758413,0.992089,464.952271,19.106792
scene_9,101,dataset_3dnr,0.0000081004,50.914943,0.998057,66.852394,16.350655
scene_9,101,ghost3dnr,0.0000685853,41.637692,0.987728,35.710297,169.442719
scene_9,102,noisy,0.0000327853,44.843210,0.993782,363.094421,17.202675
scene_9,102,2dnr,0.0000326914,44.855666,0.993806,361.160767,17.192087
scene_9,102,dataset_3dnr,0.0000073674,51.326845,0.998164,63.444756,15.776710
scene_9,102,ghost3dnr,0.0000670504,41.735989,0.988159,32.998829,164.157547
scene_9,103,noisy,0.0000420866,43.758561,0.991968,466.416901,20.072430
scene_9,103,2dnr,0.0000419992,43.767585,0.991988,464.629547,20.062386
scene_9,103,dataset_3dnr,0.0000081728,50.876308,0.998035,67.392326,17.296789
scene_9,103,ghost3dnr,0.0000670773,41.734247,0.988643,32.908691,154.260712
scene_9,104,noisy,0.0000438841,43.576924,0.991771,480.459717,20.935553
scene_9,104,2dnr,0.0000437973,43.585523,0.991792,478.685608,20.923513
scene_9,104,dataset_3dnr,0.0000088667,50.522395,0.997926,71.106659,18.551983
scene_9,104,ghost3dnr,0.0000657525,41.820879,0.988937,33.599846,141.996033
scene_9,105,noisy,0.0000425294,43.713106,0.991874,465.732147,21.011969
scene_9,105,2dnr,0.0000424423,43.722007,0.991897,463.952972,20.997175
scene_9,105,dataset_3dnr,0.0000087915,50.559380,0.997940,70.579506,18.405191
scene_9,105,ghost3dnr,0.0000620044,42.075777,0.989304,37.609474,133.937469
scene_9,106,noisy,0.0000418473,43.783322,0.992155,464.228333,21.266550
scene_9,106,2dnr,0.0000417603,43.792367,0.992179,462.440857,21.249874
scene_9,106,dataset_3dnr,0.0000084387,50.737221,0.998007,69.080803,18.282221
scene_9,106,ghost3dnr,0.0000669293,41.743838,0.988662,37.721432,161.746613
scene_9,107,noisy,0.0000409805,43.874229,0.992222,449.650146,21.125353
scene_9,107,2dnr,0.0000408936,43.883451,0.992247,447.866333,21.103909
scene_9,107,dataset_3dnr,0.0000084582,50.727234,0.997998,68.587341,18.448353
scene_9,107,ghost3dnr,0.0000740307,41.305882,0.988325,37.450378,174.655563
scene_9,108,noisy,0.0000420559,43.761729,0.992234,462.219879,22.224003
scene_9,108,2dnr,0.0000419689,43.770723,0.992257,460.440765,22.208723
scene_9,108,dataset_3dnr,0.0000093245,50.303729,0.997890,73.539948,19.293125
scene_9,108,ghost3dnr,0.0000834932,40.783489,0.988128,36.353916,174.334274
scene_9,109,noisy,0.0000419080,43.777032,0.992089,459.877625,21.321398
scene_9,109,2dnr,0.0000418208,43.786073,0.992112,458.075928,21.300867
scene_9,109,dataset_3dnr,0.0000092928,50.318513,0.997881,73.667412,18.454723
scene_9,109,ghost3dnr,0.0000867204,40.618787,0.987762,40.606487,175.644501
scene_9,110,noisy,0.0000421120,43.755938,0.992117,461.610931,21.397318
scene_9,110,2dnr,0.0000420244,43.764984,0.992141,459.813446,21.377384
scene_9,110,dataset_3dnr,0.0000083662,50.774714,0.998019,68.840065,18.336409
scene_9,110,ghost3dnr,0.0000877266,40.568686,0.987684,38.002171,164.620895
scene_9,111,noisy,0.0000416956,43.799093,0.992228,459.431335,21.003485
scene_9,111,2dnr,0.0000416091,43.808118,0.992252,457.659607,20.983610
scene_9,111,dataset_3dnr,0.0000081764,50.874383,0.998026,67.510330,18.093302
scene_9,111,ghost3dnr,0.0000886601,40.522719,0.987524,36.071117,159.970840
scene_9,112,noisy,0.0000417670,43.791669,0.992246,461.088013,21.447498
scene_9,112,2dnr,0.0000416798,43.800749,0.992268,459.291321,21.426220
scene_9,112,dataset_3dnr,0.0000079789,50.980587,0.998081,66.550423,18.162001
scene_9,112,ghost3dnr,0.0000924365,40.341564,0.987576,34.980087,162.462952
scene_9,113,noisy,0.0000418991,43.777952,0.992199,460.798431,21.528698
scene_9,113,2dnr,0.0000418118,43.787008,0.992221,458.998230,21.515413
scene_9,113,dataset_3dnr,0.0000082212,50.850636,0.998056,67.430077,18.546757
scene_9,113,ghost3dnr,0.0000904654,40.435176,0.987274,33.847496,162.920929
scene_9,114,noisy,0.0000244467,46.117799,0.995329,283.773132,16.101097
scene_9,114,2dnr,0.0000243478,46.135403,0.995354,281.718353,16.083210
scene_9,114,dataset_3dnr,0.0000065631,51.828906,0.998282,60.713516,14.938067
scene_9,114,ghost3dnr,0.0000890937,40.501528,0.986762,30.962566,166.041870
scene_9,115,noisy,0.0000421078,43.756373,0.992148,466.005890,21.536190
scene_9,115,2dnr,0.0000420204,43.765400,0.992169,464.204895,21.523844
scene_9,115,dataset_3dnr,0.0000080952,50.917731,0.998081,66.467567,18.859352
scene_9,115,ghost3dnr,0.0000894108,40.486102,0.986528,32.420422,173.046265
scene_9,116,noisy,0.0000416211,43.806863,0.992334,459.794525,21.227081
scene_9,116,2dnr,0.0000415343,43.815931,0.992355,458.015961,21.218044
scene_9,116,dataset_3dnr,0.0000082932,50.812777,0.998030,68.096016,18.290482
scene_9,116,ghost3dnr,0.0000845389,40.729434,0.986532,34.668652,168.184082
scene_9,117,noisy,0.0000415415,43.815174,0.992283,459.480011,21.005995
scene_9,117,2dnr,0.0000414544,43.824299,0.992306,457.681702,21.001463
scene_9,117,dataset_3dnr,0.0000082139,50.854504,0.998031,67.979919,18.515497
scene_9,117,ghost3dnr,0.0000797728,40.981451,0.986676,34.287830,163.203796
scene_9,118,noisy,0.0000435886,43.606268,0.991953,472.534119,21.299870
scene_9,118,2dnr,0.0000435030,43.614812,0.991976,470.764465,21.287340
scene_9,118,dataset_3dnr,0.0000085381,50.686379,0.997992,68.956116,18.386000
scene_9,118,ghost3dnr,0.0000779052,41.084333,0.987053,33.404964,160.928421
scene_9,119,noisy,0.0000420653,43.760764,0.992123,464.668762,20.763191
scene_9,119,2dnr,0.0000419784,43.769746,0.992145,462.874756,20.753897
scene_9,119,dataset_3dnr,0.0000081833,50.870698,0.997996,67.579651,18.029316
scene_9,119,ghost3dnr,0.0000758276,41.201729,0.986931,38.606064,161.271851
scene_9,120,noisy,0.0000418382,43.784273,0.992146,462.244476,20.153675
scene_9,120,2dnr,0.0000417511,43.793319,0.992169,460.449371,20.139692
scene_9,120,dataset_3dnr,0.0000081787,50.873164,0.998009,68.016289,17.179842
scene_9,120,ghost3dnr,0.0000754179,41.225258,0.987121,36.386978,174.841751
scene_9,121,noisy,0.0000414940,43.820143,0.992332,458.346588,19.806751
scene_9,121,2dnr,0.0000414076,43.829200,0.992353,456.570129,19.788656
scene_9,121,dataset_3dnr,0.0000080328,50.951349,0.998070,67.171524,16.745848
scene_9,121,ghost3dnr,0.0000762071,41.180045,0.987224,34.968197,173.553268
scene_9,122,noisy,0.0000427697,43.688643,0.992080,472.478241,20.358988
scene_9,122,2dnr,0.0000426833,43.697423,0.992102,470.707458,20.337111
scene_9,122,dataset_3dnr,0.0000080376,50.948747,0.998070,67.145416,16.936874
scene_9,122,ghost3dnr,0.0000759626,41.194002,0.987374,35.169006,174.502243
scene_9,123,noisy,0.0000416687,43.801896,0.992124,460.087708,20.537987
scene_9,123,2dnr,0.0000415824,43.810902,0.992149,458.308594,20.514236
scene_9,123,dataset_3dnr,0.0000080230,50.956607,0.998105,65.927040,17.003937
scene_9,123,ghost3dnr,0.0000756466,41.212105,0.987958,34.654743,162.011673
scene_9,124,noisy,0.0000245031,46.107791,0.995439,277.597809,16.177870
scene_9,124,2dnr,0.0000244039,46.125404,0.995463,275.523773,16.150846
scene_9,124,dataset_3dnr,0.0000065644,51.828021,0.998289,60.959145,14.607286
scene_9,124,ghost3dnr,0.0000730734,41.362408,0.988026,32.326897,161.919739
scene_9,125,noisy,0.0000416141,43.807597,0.992334,461.754913,20.937567
scene_9,125,2dnr,0.0000415277,43.816624,0.992356,459.958252,20.925753
scene_9,125,dataset_3dnr,0.0000080215,50.957432,0.998097,66.197830,17.893930
scene_9,125,ghost3dnr,0.0000734634,41.339291,0.988222,34.601074,164.347748
scene_9,126,noisy,0.0000417123,43.797360,0.992235,455.534302,20.774462
scene_9,126,2dnr,0.0000416251,43.806451,0.992260,453.740692,20.760641
scene_9,126,dataset_3dnr,0.0000085887,50.660734,0.997980,69.451462,17.666389
scene_9,126,ghost3dnr,0.0000724820,41.397699,0.987547,33.202038,174.522247
scene_9,127,noisy,0.0000415326,43.816111,0.992295,457.182037,20.572588
scene_9,127,2dnr,0.0000414460,43.825172,0.992318,455.396149,20.559429
scene_9,127,dataset_3dnr,0.0000080192,50.958716,0.998051,67.174362,17.446732
scene_9,127,ghost3dnr,0.0000720408,41.424214,0.987710,32.243107,176.882828
scene_9,128,noisy,0.0000418166,43.786510,0.992138,459.006958,20.947069
scene_9,128,2dnr,0.0000417298,43.795533,0.992161,457.231781,20.928452
scene_9,128,dataset_3dnr,0.0000117965,49.282467,0.997475,89.882133,18.565851
scene_9,128,ghost3dnr,0.0000717028,41.444638,0.987631,34.867870,179.094742
scene_9,129,noisy,0.0000422308,43.743709,0.991982,464.017273,21.469700
scene_9,129,2dnr,0.0000421439,43.752657,0.992005,462.224823,21.454584
scene_9,129,dataset_3dnr,0.0000087399,50.584941,0.997933,70.738533,17.866648
scene_9,129,ghost3dnr,0.0000748822,41.256214,0.987356,35.779648,181.294678
scene_9,130,noisy,0.0000420844,43.758789,0.992159,463.946289,21.149408
scene_9,130,2dnr,0.0000419980,43.767719,0.992182,462.158936,21.132809
scene_9,130,dataset_3dnr,0.0000085639,50.673299,0.997947,69.908279,17.990995
scene_9,130,ghost3dnr,0.0000777218,41.094570,0.987175,36.003113,185.283478
scene_9,131,noisy,0.0000418247,43.785667,0.992095,459.172729,21.409460
scene_9,131,2dnr,0.0000417384,43.794642,0.992121,457.391663,21.388836
scene_9,131,dataset_3dnr,0.0000109779,49.594802,0.997604,84.521103,17.847519
scene_9,131,ghost3dnr,0.0000837746,40.768877,0.986666,47.251335,188.481369
scene_9,132,noisy,0.0000422387,43.742900,0.992136,461.846161,20.942703
scene_9,132,2dnr,0.0000421520,43.751822,0.992159,460.047241,20.924887
scene_9,132,dataset_3dnr,0.0000083658,50.774948,0.998017,69.013565,17.603621
scene_9,132,ghost3dnr,0.0000853612,40.687397,0.986641,44.345314,191.089508
scene_9,133,noisy,0.0000439074,43.574625,0.991804,480.215515,20.940292
scene_9,133,2dnr,0.0000438211,43.583163,0.991828,478.441498,20.915615
scene_9,133,dataset_3dnr,0.0000088117,50.549379,0.997928,71.749168,17.509714
scene_9,133,ghost3dnr,0.0000867575,40.616928,0.986675,43.315620,183.576660
scene_9,134,noisy,0.0000427065,43.695061,0.991931,466.176086,20.608395
scene_9,134,2dnr,0.0000426204,43.703825,0.991953,464.404633,20.588778
scene_9,134,dataset_3dnr,0.0000083761,50.769586,0.998008,68.896538,17.389009
scene_9,134,ghost3dnr,0.0000861539,40.647250,0.986444,39.926178,184.252121
scene_9,135,noisy,0.0000430633,43.658931,0.992000,470.530029,20.964008
scene_9,135,2dnr,0.0000429769,43.667647,0.992024,468.743378,20.946409
scene_9,135,dataset_3dnr,0.0000086630,50.623298,0.997975,70.617386,17.029015
scene_9,135,ghost3dnr,0.0000863898,40.635378,0.986623,40.842030,201.405746
scene_9,136,noisy,0.0000418458,43.783478,0.992157,460.266205,19.819296
scene_9,136,2dnr,0.0000417586,43.792538,0.992181,458.454590,19.800484
scene_9,136,dataset_3dnr,0.0000085456,50.682594,0.997987,69.487595,16.796860
scene_9,136,ghost3dnr,0.0000875600,40.576943,0.986405,39.078358,218.466690
scene_9,137,noisy,0.0000417646,43.791916,0.992222,459.669800,19.896303
scene_9,137,2dnr,0.0000416788,43.800853,0.992244,457.889099,19.877157
scene_9,137,dataset_3dnr,0.0000083835,50.765757,0.998047,68.481667,16.621611
scene_9,137,ghost3dnr,0.0000813805,40.894796,0.987191,39.873425,175.824081
scene_9,138,noisy,0.0000264842,45.770130,0.995009,293.844238,15.362309
scene_9,138,2dnr,0.0000263863,45.786218,0.995035,291.786987,15.330128
scene_9,138,dataset_3dnr,0.0000068917,51.616710,0.998243,62.446098,13.574810
scene_9,138,ghost3dnr,0.0000714213,41.461722,0.987932,36.114529,138.382843
scene_9,139,noisy,0.0000423039,43.736192,0.991926,466.511292,20.148422
scene_9,139,2dnr,0.0000422171,43.745113,0.991948,464.731079,20.130920
scene_9,139,dataset_3dnr,0.0000079375,51.003158,0.998106,65.926537,16.981468
scene_9,139,ghost3dnr,0.0000629244,42.011813,0.989346,34.409229,128.810226
scene_9,140,noisy,0.0000432444,43.640706,0.991983,478.025391,19.901867
scene_9,140,2dnr,0.0000431581,43.649376,0.992006,476.244812,19.879915
scene_9,140,dataset_3dnr,0.0000079326,51.005864,0.998129,66.214516,17.217726
scene_9,140,ghost3dnr,0.0000554844,42.558289,0.989451,33.704327,135.762283
scene_9,141,noisy,0.0000264654,45.773219,0.994956,296.011169,16.027599
scene_9,141,2dnr,0.0000263681,45.789220,0.994981,293.967377,16.005175
scene_9,141,dataset_3dnr,0.0000068320,51.654502,0.998273,61.098457,14.894151
scene_9,141,ghost3dnr,0.0000526407,42.786783,0.990429,31.981806,150.791443
scene_9,142,noisy,0.0000420919,43.758018,0.992083,464.610046,21.298147
scene_9,142,2dnr,0.0000420061,43.766876,0.992107,462.840729,21.281094
scene_9,142,dataset_3dnr,0.0000080099,50.963716,0.998083,65.777885,18.423258
scene_9,142,ghost3dnr,0.0000521587,42.826734,0.989786,33.212849,161.119812
scene_9,143,noisy,0.0000423207,43.734475,0.991981,464.292450,19.069653
scene_9,143,2dnr,0.0000422344,43.743338,0.992003,462.516296,19.045805
scene_9,143,dataset_3dnr,0.0000079973,50.970551,0.998065,66.850906,16.371237
scene_9,143,ghost3dnr,0.0000525586,42.793563,0.990644,33.152077,161.443359
scene_9,144,noisy,0.0000418112,43.787072,0.992045,461.455658,19.362116
scene_9,144,2dnr,0.0000417250,43.796041,0.992068,459.680756,19.345106
scene_9,144,dataset_3dnr,0.0000083183,50.799647,0.997996,68.308716,16.607035
scene_9,144,ghost3dnr,0.0000538776,42.685916,0.990046,34.216434,160.643219
scene_9,145,noisy,0.0000424298,43.723287,0.992165,466.344116,19.081926
scene_9,145,2dnr,0.0000423434,43.732141,0.992187,464.564514,19.066963
scene_9,145,dataset_3dnr,0.0000102733,49.882921,0.997743,79.735176,16.729481
scene_9,145,ghost3dnr,0.0000558134,42.532618,0.990512,33.920555,157.239410
scene_9,146,noisy,0.0000368260,44.338460,0.993074,404.821381,17.676743
scene_9,146,2dnr,0.0000367350,44.349197,0.993099,402.932343,17.655193
scene_9,146,dataset_3dnr,0.0000081619,50.882094,0.998042,68.380493,15.698443
scene_9,146,ghost3dnr,0.0000557638,42.536473,0.989904,32.074123,151.880280
scene_9,147,noisy,0.0000426479,43.701018,0.991988,471.039307,19.163130
scene_9,147,2dnr,0.0000425623,43.709744,0.992014,469.267426,19.145222
scene_9,147,dataset_3dnr,0.0000103323,49.858024,0.997751,80.314636,16.539654
scene_9,147,ghost3dnr,0.0000565568,42.475152,0.989741,39.536118,153.183289
scene_9,148,noisy,0.0000419037,43.777475,0.992112,459.715240,19.005369
scene_9,148,2dnr,0.0000418169,43.786477,0.992133,457.923309,18.989697
scene_9,148,dataset_3dnr,0.0000095337,50.207394,0.997828,75.229515,16.758816
scene_9,148,ghost3dnr,0.0000570111,42.440409,0.989467,37.878044,149.400238
scene_9,149,noisy,0.0000422983,43.736767,0.992018,464.054382,19.109428
scene_9,149,2dnr,0.0000422118,43.745661,0.992041,462.280334,19.088760
scene_9,149,dataset_3dnr,0.0000091471,50.387168,0.997863,72.851212,16.535957
scene_9,149,ghost3dnr,0.0000565009,42.479447,0.989371,40.031036,144.723251
scene_9,150,noisy,0.0000433258,43.632536,0.991816,475.261719,19.743837
scene_9,150,2dnr,0.0000432399,43.641154,0.991838,473.493805,19.728878
scene_9,150,dataset_3dnr,0.0000084873,50.712324,0.997965,69.718224,16.683146
scene_9,150,ghost3dnr,0.0000586284,42.318920,0.988840,40.314934,155.701950
scene_9,151,noisy,0.0000416742,43.801332,0.992139,457.424805,19.266247
scene_9,151,2dnr,0.0000415863,43.810496,0.992163,455.618134,19.248354
scene_9,151,dataset_3dnr,0.0000090625,50.427509,0.997909,72.815231,16.475237
scene_9,151,ghost3dnr,0.0000619439,42.080016,0.988743,40.971844,163.060699
scene_9,152,noisy,0.0000416407,43.804821,0.992247,457.520599,19.548546
scene_9,152,2dnr,0.0000415541,43.813863,0.992268,455.726929,19.536482
scene_9,152,dataset_3dnr,0.0000084233,50.745194,0.997997,69.391434,16.779942
scene_9,152,ghost3dnr,0.0000676936,41.694522,0.988318,39.801899,172.819046
scene_9,153,noisy,0.0000419427,43.773433,0.992113,461.509094,20.612265
scene_9,153,2dnr,0.0000418567,43.782348,0.992136,459.740417,20.596045
scene_9,153,dataset_3dnr,0.0000096535,50.153153,0.997862,75.927643,17.889299
scene_9,153,ghost3dnr,0.0000706800,41.507036,0.988861,37.567406,174.219269
scene_9,154,noisy,0.0000421502,43.752006,0.992041,463.112488,19.623697
scene_9,154,2dnr,0.0000420645,43.760842,0.992065,461.340332,19.612528
scene_9,154,dataset_3dnr,0.0000096400,50.159252,0.997853,75.814095,17.089510
scene_9,154,ghost3dnr,0.0000745662,41.274578,0.988268,42.342903,166.613892
scene_9,155,noisy,0.0000439236,43.573016,0.991757,476.688324,21.413311
scene_9,155,2dnr,0.0000438383,43.581468,0.991779,474.928802,21.400885
scene_9,155,dataset_3dnr,0.0000087079,50.600851,0.997959,70.375763,18.135105
scene_9,155,ghost3dnr,0.0000725890,41.391290,0.988527,41.332985,140.959579
scene_9,156,noisy,0.0000420992,43.757264,0.992156,461.792297,21.202740
scene_9,156,2dnr,0.0000420122,43.766247,0.992176,460.007385,21.184526
scene_9,156,dataset_3dnr,0.0000085815,50.664346,0.997997,70.101250,18.032614
scene_9,156,ghost3dnr,0.0000719438,41.430063,0.988314,39.723888,144.787796
scene_9,157,noisy,0.0000435846,43.606671,0.991859,477.400696,21.308121
scene_9,157,2dnr,0.0000434980,43.615306,0.991880,475.620026,21.301964
scene_9,157,dataset_3dnr,0.0000083614,50.777216,0.998014,68.794106,18.229258
scene_9,157,ghost3dnr,0.0000767828,41.147359,0.988096,38.082119,169.177948
scene_9,158,noisy,0.0000414328,43.826557,0.992184,459.423370,19.742176
scene_9,158,2dnr,0.0000413456,43.835706,0.992208,457.638580,19.719120
scene_9,158,dataset_3dnr,0.0000080722,50.930103,0.998037,67.582603,16.521484
scene_9,158,ghost3dnr,0.0000874907,40.580382,0.988644,35.932423,180.079498
scene_9,159,noisy,0.0000417775,43.790573,0.992127,458.963440,19.691832
scene_9,159,2dnr,0.0000416906,43.799618,0.992151,457.174622,19.678394
scene_9,159,dataset_3dnr,0.0000084773,50.717425,0.997937,69.385002,16.878153
scene_9,159,ghost3dnr,0.0000861322,40.648345,0.988922,37.074589,170.637924
scene_9,160,noisy,0.0000418067,43.787543,0.992081,460.957428,18.723911
scene_9,160,2dnr,0.0000417197,43.796586,0.992105,459.176025,18.709452
scene_9,160,dataset_3dnr,0.0000081364,50.895688,0.998015,67.513641,15.942010
scene_9,160,ghost3dnr,0.0000862076,40.644543,0.989409,34.605457,164.297104
scene_9,161,noisy,0.0000426897,43.696768,0.991887,473.541565,19.040012
scene_9,161,2dnr,0.0000426034,43.705556,0.991909,471.760498,19.019854
scene_9,161,dataset_3dnr,0.0000084785,50.716801,0.997953,69.828506,16.218693
scene_9,161,ghost3dnr,0.0000890990,40.501271,0.989474,33.529636,159.954483
scene_9,162,noisy,0.0000418628,43.781714,0.992066,460.402161,19.403349
scene_9,162,2dnr,0.0000417751,43.790822,0.992088,458.585052,19.387215
scene_9,162,dataset_3dnr,0.0000084964,50.707626,0.997938,69.537376,16.278843
scene_9,162,ghost3dnr,0.0000891943,40.496628,0.989911,37.329666,152.825424
scene_9,163,noisy,0.0000426874,43.696999,0.991959,468.009399,18.349491
scene_9,163,2dnr,0.0000426010,43.705798,0.991982,466.232361,18.333385
scene_9,163,dataset_3dnr,0.0000085380,50.686422,0.997960,70.567726,15.492573
scene_9,163,ghost3dnr,0.0000886492,40.523253,0.990375,37.434170,150.887253
scene_9,164,noisy,0.0000415399,43.815342,0.992199,459.949768,17.284775
scene_9,164,2dnr,0.0000414536,43.824378,0.992224,458.176025,17.269562
scene_9,164,dataset_3dnr,0.0000081195,50.904700,0.997986,68.438293,14.339038
scene_9,164,ghost3dnr,0.0000867479,40.617409,0.989862,35.886509,160.467163
scene_9,165,noisy,0.0000423934,43.727014,0.991771,468.770508,17.289997
scene_9,165,2dnr,0.0000423077,43.735805,0.991793,467.005493,17.267475
scene_9,165,dataset_3dnr,0.0000082013,50.861194,0.997942,68.261444,14.849810
scene_9,165,ghost3dnr,0.0000859738,40.656338,0.990420,34.046272,172.386948
scene_9,166,noisy,0.0000427230,43.693380,0.991811,466.194092,17.193647
scene_9,166,2dnr,0.0000426360,43.702239,0.991836,464.404572,17.175791
scene_9,166,dataset_3dnr,0.0000082054,50.858991,0.997990,67.798225,14.519467
scene_9,166,ghost3dnr,0.0000850625,40.702621,0.989834,33.276363,162.866653
scene_9,167,noisy,0.0000414930,43.820248,0.992057,459.559692,16.741703
scene_9,167,2dnr,0.0000414068,43.829284,0.992079,457.779297,16.719007
scene_9,167,dataset_3dnr,0.0000082386,50.841480,0.997960,68.330818,13.863972
scene_9,167,ghost3dnr,0.0000826572,40.827192,0.990171,32.599339,149.191208
scene_9,168,noisy,0.0000423333,43.733179,0.992041,464.938019,17.197279
scene_9,168,2dnr,0.0000422462,43.742123,0.992064,463.151001,17.171713
scene_9,168,dataset_3dnr,0.0000081778,50.873610,0.997999,67.803703,13.949249
scene_9,168,ghost3dnr,0.0000879109,40.559574,0.988947,33.776722,163.823196
scene_9,169,noisy,0.0000416056,43.808480,0.992058,460.225250,17.433456
scene_9,169,2dnr,0.0000415183,43.817603,0.992083,458.440094,17.413559
scene_9,169,dataset_3dnr,0.0000082780,50.820750,0.998016,68.563873,14.289885
scene_9,169,ghost3dnr,0.0000993977,40.026236,0.987587,34.334435,197.485046
scene_9,170,noisy,0.0000414623,43.823464,0.992133,452.686493,17.292868
scene_9,170,2dnr,0.0000413758,43.832540,0.992155,450.893097,17.269217
scene_9,170,dataset_3dnr,0.0000081436,50.891857,0.998033,67.956604,14.020393
scene_9,170,ghost3dnr,0.0001102516,39.576153,0.986532,34.216759,203.199951
scene_9,171,noisy,0.0000419352,43.774215,0.992120,462.917358,16.761749
scene_9,171,2dnr,0.0000418476,43.783297,0.992142,461.121216,16.737646
scene_9,171,dataset_3dnr,0.0000081752,50.874991,0.998036,68.101257,13.612040
scene_9,171,ghost3dnr,0.0001110021,39.546688,0.985744,33.050800,164.681808
scene_9,172,noisy,0.0000411797,43.853173,0.992211,453.981018,16.712564
