scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_1,189,dataset_3dnr,0.0000300061,45.227911,0.993230,,21.124994
scene_1,189,ghost3dnr,0.0100360550,19.984370,0.768245,,141.836014
scene_1,190,noisy,0.0000728533,41.375510,0.980161,,31.386841
scene_1,190,2dnr,0.0000727506,41.381635,0.980192,,31.356329
scene_1,190,dataset_3dnr,0.0000234734,46.294245,0.993578,,20.684544
scene_1,190,ghost3dnr,0.0081235012,20.902568,0.818962,,132.719437
scene_1,191,noisy,0.0000745552,41.275222,0.980510,,34.219139
scene_1,191,2dnr,0.0000744567,41.280961,0.980541,,34.197903
scene_1,191,dataset_3dnr,0.0000333395,44.770415,0.992077,,28.530083
scene_1,191,ghost3dnr,0.0039370116,24.048333,0.825660,,87.866409
scene_1,192,noisy,0.0000890127,40.505479,0.981505,,36.333145
scene_1,192,2dnr,0.0000889305,40.509494,0.981533,,36.318058
scene_1,192,dataset_3dnr,0.0001342196,38.721841,0.987363,,39.371212
scene_1,192,ghost3dnr,0.0056988918,22.442096,0.755405,,146.747620
scene_1,193,noisy,0.0001372685,38.624292,0.984838,,39.908890
scene_1,193,2dnr,0.0001372152,38.625977,0.984849,,39.898087
scene_1,193,dataset_3dnr,0.0002497953,36.024157,0.984736,,38.540417
scene_1,193,ghost3dnr,0.0471446179,13.265679,0.566119,,495.197784
scene_1,194,noisy,0.0001763444,37.536384,0.984806,,42.709927
scene_1,194,2dnr,0.0001763128,37.537162,0.984809,,42.702446
scene_1,194,dataset_3dnr,0.0004906770,33.092043,0.974201,,44.905323
scene_1,194,ghost3dnr,0.0726277903,11.388972,0.450792,,443.518005
scene_1,195,noisy,0.0001719059,37.647091,0.987512,,41.555920
scene_1,195,2dnr,0.0001718781,37.647793,0.987516,,41.549355
scene_1,195,dataset_3dnr,0.0001511041,38.207237,0.991637,,38.702099
scene_1,195,ghost3dnr,0.0749139562,11.254373,0.305191,,421.975464
scene_1,196,noisy,0.0001723389,37.636168,0.988165,,44.981632
scene_1,196,2dnr,0.0001723094,37.636910,0.988170,,44.975636
scene_1,196,dataset_3dnr,0.0001029447,39.873961,0.994233,,38.988754
scene_1,196,ghost3dnr,0.0911411867,10.402853,0.192828,,778.201904
scene_1,197,noisy,0.0001723819,37.635083,0.988091,,60.213696
scene_1,197,2dnr,0.0001723515,37.635850,0.988096,,60.213299
scene_1,197,dataset_3dnr,0.0000877929,40.565405,0.994828,,56.327435
scene_1,197,ghost3dnr,0.0622248277,12.060363,0.288865,,755.691223
scene_1,198,noisy,0.0001725134,37.631771,0.988111,,62.587284
scene_1,198,2dnr,0.0001724821,37.632561,0.988116,,62.586842
scene_1,198,dataset_3dnr,0.0000717372,41.442556,0.995538,,55.535526
scene_1,198,ghost3dnr,0.0656909198,11.824947,0.380308,,667.948669
scene_1,199,noisy,0.0001724526,37.633303,0.988007,,60.576012
scene_1,199,2dnr,0.0001724221,37.634071,0.988010,,60.576229
scene_1,199,dataset_3dnr,0.0000724122,41.401885,0.995616,,55.679840
scene_1,199,ghost3dnr,0.0222581699,16.525105,0.596403,,488.171295
scene_1,200,noisy,0.0001727450,37.625946,0.988028,,62.398102
scene_1,200,2dnr,0.0001727135,37.626737,0.988031,,62.397202
scene_1,200,dataset_3dnr,0.0000715969,41.451057,0.995738,,56.320839
scene_1,200,ghost3dnr,0.0189589411,17.221859,0.692048,,368.582642
scene_1,201,noisy,0.0001728437,37.623465,0.988360,,60.754868
scene_1,201,2dnr,0.0001728122,37.624257,0.988365,,60.754734
scene_1,201,dataset_3dnr,0.0000708457,41.496866,0.995857,,54.711941
scene_1,201,ghost3dnr,0.0036971108,24.321375,0.864947,,245.317856
scene_1,202,noisy,0.0001737711,37.600224,0.988182,,62.611458
scene_1,202,2dnr,0.0001737400,37.601001,0.988186,,62.611099
scene_1,202,dataset_3dnr,0.0000705812,41.513107,0.995810,,55.981518
scene_1,202,ghost3dnr,0.0046527372,23.322915,0.892159,,183.152451
scene_1,203,noisy,0.0001727552,37.625690,0.988456,,62.321365
scene_1,203,2dnr,0.0001727245,37.626461,0.988461,,62.321949
scene_1,203,dataset_3dnr,0.0000702662,41.532538,0.995864,,55.533207
scene_1,203,ghost3dnr,0.0005876301,32.308960,0.962911,,116.155724
scene_1,204,noisy,0.0001720927,37.642375,0.988208,,62.551205
scene_1,204,2dnr,0.0001720619,37.643153,0.988213,,62.551239
scene_1,204,dataset_3dnr,0.0000711165,41.480295,0.995711,,56.581223
scene_1,204,ghost3dnr,0.0003115596,35.064588,0.987606,,108.186279
scene_1,205,noisy,0.0001715759,37.655437,0.988279,,59.204803
scene_1,205,2dnr,0.0001715434,37.656259,0.988283,,59.203899
scene_1,205,dataset_3dnr,0.0000711303,41.479454,0.995804,,53.631622
scene_1,205,ghost3dnr,0.0003442426,34.631354,0.985977,,114.894958
scene_1,206,noisy,0.0001664352,37.787547,0.988776,,60.837929
scene_1,206,2dnr,0.0001664026,37.788399,0.988780,,60.837650
scene_1,206,dataset_3dnr,0.0000709205,41.492284,0.995788,,56.094975
scene_1,206,ghost3dnr,0.0003021486,35.197794,0.987197,,108.248016
scene_1,207,noisy,0.0001718212,37.649231,0.988169,,59.698124
scene_1,207,2dnr,0.0001717903,37.650013,0.988174,,59.697464
scene_1,207,dataset_3dnr,0.0000704426,41.521644,0.995770,,53.858627
scene_1,207,ghost3dnr,0.0003118107,35.061090,0.987905,,109.141174
scene_1,208,noisy,0.0001707932,37.675293,0.988467,,61.609486
scene_1,208,2dnr,0.0001707611,37.676111,0.988472,,61.609112
scene_1,208,dataset_3dnr,0.0000698473,41.558501,0.995873,,55.061493
scene_1,208,ghost3dnr,0.0003230784,34.906920,0.988930,,110.790367
scene_1,209,noisy,0.0001723484,37.635928,0.987989,,61.335922
scene_1,209,2dnr,0.0001723156,37.636753,0.987994,,61.335480
scene_1,209,dataset_3dnr,0.0000693653,41.588575,0.995870,,54.763680
scene_1,209,ghost3dnr,0.0002919661,35.346676,0.991221,,107.229362
scene_1,210,noisy,0.0001728206,37.624046,0.988245,,62.024326
scene_1,210,2dnr,0.0001727888,37.624844,0.988249,,62.023701
scene_1,210,dataset_3dnr,0.0000698522,41.558201,0.995806,,55.697186
scene_1,210,ghost3dnr,0.0003046389,35.162146,0.990834,,111.071266
scene_1,211,noisy,0.0001724324,37.633812,0.988421,,61.791515
scene_1,211,2dnr,0.0001724006,37.634612,0.988427,,61.791096
scene_1,211,dataset_3dnr,0.0000707619,41.502006,0.995761,,56.207661
scene_1,211,ghost3dnr,0.0003659001,34.366375,0.990173,,115.165390
scene_1,212,noisy,0.0001717030,37.652221,0.988112,,60.237007
scene_1,212,2dnr,0.0001716722,37.653001,0.988115,,60.236435
scene_1,212,dataset_3dnr,0.0000707083,41.505296,0.995776,,54.615536
scene_1,212,ghost3dnr,0.0004577554,33.393665,0.988625,,120.148041
scene_1,213,noisy,0.0001724040,37.634525,0.987988,,62.088955
scene_1,213,2dnr,0.0001723719,37.635334,0.987992,,62.088322
scene_1,213,dataset_3dnr,0.0000708104,41.499027,0.995763,,55.706989
scene_1,213,ghost3dnr,0.0004352010,33.613101,0.989014,,119.636063
scene_1,214,noisy,0.0001725221,37.631552,0.988246,,62.091320
scene_1,214,2dnr,0.0001724909,37.632339,0.988250,,62.092274
scene_1,214,dataset_3dnr,0.0000709057,41.493189,0.995751,,55.918629
scene_1,214,ghost3dnr,0.0004270053,33.695667,0.989071,,115.368042
scene_1,215,noisy,0.0001724290,37.633897,0.988160,,62.065460
scene_1,215,2dnr,0.0001723970,37.634702,0.988165,,62.065617
scene_1,215,dataset_3dnr,0.0000721257,41.419098,0.995802,,55.576992
scene_1,215,ghost3dnr,0.0003979515,34.001698,0.989696,,109.425003
scene_1,216,noisy,0.0001786336,37.480369,0.988381,,59.366089
scene_1,216,2dnr,0.0001786013,37.481155,0.988385,,59.365360
scene_1,216,dataset_3dnr,0.0000859818,40.655933,0.995878,,55.108471
scene_1,216,ghost3dnr,0.0006412170,31.929949,0.986753,,154.447479
scene_1,217,noisy,0.0002078651,36.822185,0.984931,,57.125477
scene_1,217,2dnr,0.0002078340,36.822834,0.984934,,57.119308
scene_1,217,dataset_3dnr,0.0001216531,39.148769,0.993161,,53.510914
scene_1,217,ghost3dnr,0.0017658417,27.530482,0.968094,,252.837616
scene_1,218,noisy,0.0002066188,36.848301,0.980441,,49.377884
scene_1,218,2dnr,0.0002065858,36.848996,0.980445,,49.371735
scene_1,218,dataset_3dnr,0.0001310065,38.827072,0.989738,,41.757942
scene_1,218,ghost3dnr,0.0038300776,24.167924,0.900236,,248.047073
scene_1,219,noisy,0.0001988964,37.013731,0.980062,,47.277229
scene_1,219,2dnr,0.0001988612,37.014500,0.980068,,47.270222
scene_1,219,dataset_3dnr,0.0001326496,38.772940,0.988596,,39.157322
scene_1,219,ghost3dnr,0.0069893645,21.555623,0.813954,,217.339951
scene_1,220,noisy,0.0001739041,37.596901,0.978707,,43.951500
scene_1,220,2dnr,0.0001738616,37.597962,0.978713,,43.942474
scene_1,220,dataset_3dnr,0.0001148700,39.397935,0.987402,,35.174660
scene_1,220,ghost3dnr,0.0082124276,20.855284,0.781747,,214.597168
scene_1,221,noisy,0.0001618830,37.907987,0.978209,,42.109852
scene_1,221,2dnr,0.0001618377,37.909204,0.978217,,42.101063
scene_1,221,dataset_3dnr,0.0001047946,39.796611,0.986951,,33.479794
scene_1,221,ghost3dnr,0.0102622025,19.887594,0.737958,,188.266449
scene_1,222,noisy,0.0001765617,37.531034,0.977900,,42.454033
scene_1,222,2dnr,0.0001765202,37.532057,0.977909,,42.443096
scene_1,222,dataset_3dnr,0.0001349249,38.699080,0.984974,,34.977703
scene_1,222,ghost3dnr,0.0058560926,22.323921,0.713604,,150.980179
scene_1,223,noisy,0.0001858328,37.308776,0.980854,,45.537941
scene_1,223,2dnr,0.0001857962,37.309631,0.980859,,45.531693
scene_1,223,dataset_3dnr,0.0001761536,37.541084,0.987060,,40.278427
scene_1,223,ghost3dnr,0.0173821114,17.598975,0.651950,,261.425598
scene_1,224,noisy,0.0002143421,36.688926,0.986390,,46.846405
scene_1,224,2dnr,0.0002143169,36.689437,0.986394,,46.840500
scene_1,224,dataset_3dnr,0.0001694962,37.708400,0.991971,,39.617622
scene_1,224,ghost3dnr,0.0739670768,11.309615,0.409675,,572.117859
scene_1,225,noisy,0.0001763748,37.535635,0.988282,,41.509815
scene_1,225,2dnr,0.0001763466,37.536330,0.988286,,41.504318
scene_1,225,dataset_3dnr,0.0000918068,40.371250,0.994655,,32.159641
scene_1,225,ghost3dnr,0.1067358404,9.716897,0.179255,,731.700623
scene_1,226,noisy,0.0001709455,37.671423,0.988135,,52.246799
scene_1,226,2dnr,0.0001709154,37.672188,0.988139,,52.244762
scene_1,226,dataset_3dnr,0.0000766264,41.156217,0.995176,,44.701298
scene_1,226,ghost3dnr,0.0965817422,10.151050,0.191047,,772.973694
scene_1,227,noisy,0.0001650991,37.822554,0.988892,,61.584232
scene_1,227,2dnr,0.0001650683,37.823363,0.988897,,61.583874
scene_1,227,dataset_3dnr,0.0000713650,41.465147,0.995477,,55.716583
scene_1,227,ghost3dnr,0.0707404539,11.503322,0.284121,,631.781128
scene_1,228,noisy,0.0001714832,37.657783,0.988150,,62.564991
scene_1,228,2dnr,0.0001714519,37.658578,0.988153,,62.563427
scene_1,228,dataset_3dnr,0.0000722605,41.410991,0.995464,,57.322411
scene_1,228,ghost3dnr,0.0501180626,13.000057,0.387234,,497.678528
scene_1,229,noisy,0.0001563449,38.059164,0.989768,,57.894680
scene_1,229,2dnr,0.0001563094,38.060150,0.989773,,57.893894
scene_1,229,dataset_3dnr,0.0000704850,41.519032,0.995709,,54.770046
scene_1,229,ghost3dnr,0.0342073143,14.658810,0.540899,,399.317352
scene_1,230,noisy,0.0001719247,37.646617,0.988125,,62.512642
scene_1,230,2dnr,0.0001718932,37.647413,0.988130,,62.512451
scene_1,230,dataset_3dnr,0.0000699371,41.552927,0.995724,,55.894211
scene_1,230,ghost3dnr,0.0216376763,16.647894,0.619068,,325.634186
scene_1,231,noisy,0.0001714614,37.658337,0.988374,,62.689846
scene_1,231,2dnr,0.0001714299,37.659135,0.988377,,62.690281
scene_1,231,dataset_3dnr,0.0000703788,41.525584,0.995756,,56.508095
scene_1,231,ghost3dnr,0.0096338149,20.162017,0.807525,,235.609116
scene_1,232,noisy,0.0001724749,37.632740,0.988357,,62.814823
scene_1,232,2dnr,0.0001724443,37.633512,0.988362,,62.814888
scene_1,232,dataset_3dnr,0.0000708317,41.497722,0.995738,,56.356117
scene_1,232,ghost3dnr,0.0055861231,22.528895,0.857433,,195.737610
scene_1,233,noisy,0.0001710805,37.667996,0.988224,,62.354710
scene_1,233,2dnr,0.0001710495,37.668782,0.988227,,62.355038
scene_1,233,dataset_3dnr,0.0000717091,41.444256,0.995574,,56.807133
scene_1,233,ghost3dnr,0.0014924499,28.261002,0.973104,,141.495773
scene_1,234,noisy,0.0001712336,37.664111,0.988241,,61.232265
scene_1,234,2dnr,0.0001712008,37.664942,0.988245,,61.231308
scene_1,234,dataset_3dnr,0.0000717098,41.444212,0.995733,,55.505424
scene_1,234,ghost3dnr,0.0011377429,29.439559,0.986134,,149.573746
scene_1,235,noisy,0.0001719021,37.647188,0.988219,,63.007366
scene_1,235,2dnr,0.0001718704,37.647988,0.988225,,63.007645
scene_1,235,dataset_3dnr,0.0000708378,41.497347,0.995802,,56.246891
scene_1,235,ghost3dnr,0.0013262776,28.773656,0.986517,,138.736572
scene_1,236,noisy,0.0001708588,37.673628,0.988400,,62.779701
scene_1,236,2dnr,0.0001708271,37.674431,0.988404,,62.779900
scene_1,236,dataset_3dnr,0.0000701083,41.542306,0.995828,,56.364689
scene_1,236,ghost3dnr,0.0014874100,28.275693,0.985752,,138.893631
scene_1,237,noisy,0.0001711756,37.665580,0.988150,,62.611988
scene_1,237,2dnr,0.0001711443,37.666374,0.988156,,62.612190
scene_1,237,dataset_3dnr,0.0000710998,41.481316,0.995827,,57.081856
scene_1,237,ghost3dnr,0.0017354522,27.605873,0.985850,,135.340424
scene_1,238,noisy,0.0001682658,37.740042,0.988880,,62.337624
scene_1,238,2dnr,0.0001682326,37.740899,0.988883,,62.337379
scene_1,238,dataset_3dnr,0.0000733104,41.348345,0.995920,,55.425518
scene_1,238,ghost3dnr,0.0017755752,27.506609,0.985963,,133.028641
scene_1,239,noisy,0.0001724776,37.632673,0.988183,,63.149189
scene_1,239,2dnr,0.0001724472,37.633439,0.988188,,63.148968
scene_1,239,dataset_3dnr,0.0000783518,41.059510,0.995672,,63.512810
scene_1,239,ghost3dnr,0.0019334850,27.136592,0.985673,,134.902649
