scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_8,86,noisy,0.0000422286,43.743938,0.992265,447.915161,21.699728
scene_8,86,2dnr,0.0000421435,43.752694,0.992287,446.078491,21.695009
scene_8,86,dataset_3dnr,0.0000092456,50.340656,0.997911,64.794235,20.373360
scene_8,86,ghost3dnr,0.0008886723,30.512584,0.970005,43.832916,258.920288
scene_8,87,noisy,0.0000416510,43.803742,0.992307,443.171570,21.194904
scene_8,87,2dnr,0.0000415662,43.812599,0.992328,441.334930,21.189100
scene_8,87,dataset_3dnr,0.0000092512,50.338033,0.997903,65.290634,19.868004
scene_8,87,ghost3dnr,0.0009026029,30.445033,0.970360,41.505604,260.185486
scene_8,88,noisy,0.0000432550,43.639635,0.992208,462.364471,21.810772
scene_8,88,2dnr,0.0000431724,43.647937,0.992230,460.573181,21.803654
scene_8,88,dataset_3dnr,0.0000101726,49.925664,0.997765,69.923767,20.344423
scene_8,88,ghost3dnr,0.0009392161,30.272345,0.970348,38.994877,274.503113
scene_8,89,noisy,0.0000414323,43.826609,0.992442,441.960785,21.235691
scene_8,89,2dnr,0.0000413476,43.835498,0.992466,440.103149,21.227520
scene_8,89,dataset_3dnr,0.0000092384,50.344020,0.997907,65.085777,19.762894
scene_8,89,ghost3dnr,0.0009751101,30.109463,0.969627,39.650951,275.218536
scene_8,90,noisy,0.0000415003,43.819492,0.992460,441.993195,20.923855
scene_8,90,2dnr,0.0000414151,43.828413,0.992483,440.149017,20.913450
scene_8,90,dataset_3dnr,0.0000102165,49.906971,0.997774,69.861763,19.257078
scene_8,90,ghost3dnr,0.0009943430,30.024638,0.969705,41.384701,280.694672
scene_8,91,noisy,0.0000421674,43.750235,0.992258,452.008423,21.566952
scene_8,91,2dnr,0.0000420818,43.759056,0.992282,450.152100,21.557083
scene_8,91,dataset_3dnr,0.0000095874,50.182984,0.997892,67.213570,19.765045
scene_8,91,ghost3dnr,0.0010112455,29.951434,0.969185,38.954529,279.089111
scene_8,92,noisy,0.0000416842,43.800290,0.992507,441.943695,21.690601
scene_8,92,2dnr,0.0000415991,43.809165,0.992528,440.079620,21.683121
scene_8,92,dataset_3dnr,0.0000091397,50.390697,0.997942,64.927704,19.930733
scene_8,92,ghost3dnr,0.0009984501,30.006736,0.969243,36.911751,263.143829
scene_8,93,noisy,0.0000416767,43.801063,0.992419,447.422272,21.312082
scene_8,93,2dnr,0.0000415918,43.809925,0.992439,445.559601,21.299442
scene_8,93,dataset_3dnr,0.0000090629,50.427337,0.997929,64.429977,19.742472
scene_8,93,ghost3dnr,0.0009636202,30.160941,0.969641,43.415646,231.882233
scene_8,94,noisy,0.0000416782,43.800915,0.992370,444.763733,21.260803
scene_8,94,2dnr,0.0000415926,43.809838,0.992393,442.920013,21.252754
scene_8,94,dataset_3dnr,0.0000091017,50.408798,0.997924,64.348930,19.810446
scene_8,94,ghost3dnr,0.0008928053,30.492432,0.970434,40.243736,204.538147
scene_8,95,noisy,0.0000423640,43.730031,0.992043,453.640564,21.335070
scene_8,95,2dnr,0.0000422809,43.738557,0.992065,451.814117,21.325611
scene_8,95,dataset_3dnr,0.0000090448,50.436014,0.997893,64.273201,19.629705
scene_8,95,ghost3dnr,0.0007974964,30.982713,0.971843,40.470600,182.153915
scene_8,96,noisy,0.0000424528,43.720941,0.992121,455.295288,22.268110
scene_8,96,2dnr,0.0000423683,43.729591,0.992143,453.460968,22.259106
scene_8,96,dataset_3dnr,0.0000091625,50.379874,0.997934,65.337090,20.303267
scene_8,96,ghost3dnr,0.0007196594,31.428730,0.973614,37.938606,179.048218
scene_8,97,noisy,0.0000422991,43.736692,0.992115,453.292908,21.454964
scene_8,97,2dnr,0.0000422145,43.745380,0.992138,451.453827,21.448135
scene_8,97,dataset_3dnr,0.0000091169,50.401540,0.997938,65.289803,19.559206
scene_8,97,ghost3dnr,0.0006447888,31.905825,0.974943,37.916718,171.597382
scene_8,98,noisy,0.0000410632,43.865476,0.992510,432.882111,21.159031
scene_8,98,2dnr,0.0000409792,43.874361,0.992532,431.033783,21.151552
scene_8,98,dataset_3dnr,0.0000090375,50.439511,0.997957,64.062134,19.069538
scene_8,98,ghost3dnr,0.0005814121,32.355159,0.975783,40.104607,166.461197
scene_8,99,noisy,0.0000422786,43.738796,0.992171,449.536987,20.984159
scene_8,99,2dnr,0.0000421947,43.747424,0.992193,447.735687,20.971342
scene_8,99,dataset_3dnr,0.0000091087,50.405418,0.997955,64.594376,19.022360
scene_8,99,ghost3dnr,0.0005325655,32.736270,0.976600,37.510460,157.970444
scene_8,100,noisy,0.0000429547,43.669896,0.992240,454.517578,20.816561
scene_8,100,2dnr,0.0000428707,43.678390,0.992260,452.696716,20.806892
scene_8,100,dataset_3dnr,0.0000091960,50.363988,0.997978,64.622337,19.055874
scene_8,100,ghost3dnr,0.0005114057,32.912344,0.975001,36.590168,159.614197
scene_8,101,noisy,0.0000421810,43.748832,0.992301,449.978485,20.419870
scene_8,101,2dnr,0.0000420967,43.757519,0.992325,448.135223,20.412367
scene_8,101,dataset_3dnr,0.0000090632,50.427195,0.997985,63.075104,18.781816
scene_8,101,ghost3dnr,0.0004928338,33.072995,0.973588,34.454590,171.178558
scene_8,102,noisy,0.0000328020,44.840996,0.994017,354.533691,17.897558
scene_8,102,2dnr,0.0000327106,44.853109,0.994041,352.532501,17.887606
scene_8,102,dataset_3dnr,0.0000082933,50.812727,0.998081,61.001209,17.063585
scene_8,102,ghost3dnr,0.0005144577,32.886503,0.972174,32.124863,185.686554
scene_8,103,noisy,0.0000421044,43.756729,0.992249,455.008728,20.492041
scene_8,103,2dnr,0.0000420201,43.765434,0.992269,453.179718,20.486654
scene_8,103,dataset_3dnr,0.0000091212,50.399458,0.997943,63.940533,18.682465
scene_8,103,ghost3dnr,0.0005210520,32.831189,0.971272,32.055614,183.307571
scene_8,104,noisy,0.0000438982,43.575531,0.992031,462.660675,21.273590
scene_8,104,2dnr,0.0000438149,43.583786,0.992054,460.864166,21.262686
scene_8,104,dataset_3dnr,0.0000099719,50.012208,0.997874,67.150818,19.562502
scene_8,104,ghost3dnr,0.0005155257,32.877497,0.970602,33.919079,175.946609
scene_8,105,noisy,0.0000425155,43.714528,0.992170,450.828156,20.820114
scene_8,105,2dnr,0.0000424311,43.723153,0.992194,448.998688,20.809128
scene_8,105,dataset_3dnr,0.0000097516,50.109224,0.997921,67.236626,18.989828
scene_8,105,ghost3dnr,0.0005248608,32.799559,0.970173,36.903687,176.853622
scene_8,106,noisy,0.0000419038,43.777462,0.992336,447.764801,20.660238
scene_8,106,2dnr,0.0000418200,43.786155,0.992359,445.925873,20.651789
scene_8,106,dataset_3dnr,0.0000092924,50.318715,0.997999,65.451675,18.976673
scene_8,106,ghost3dnr,0.0005339548,32.724955,0.968315,35.682457,175.498764
scene_8,107,noisy,0.0000409831,43.873955,0.992457,436.765533,20.916258
scene_8,107,2dnr,0.0000408975,43.883034,0.992478,434.907227,20.909399
scene_8,107,dataset_3dnr,0.0000092849,50.322234,0.997993,65.044769,19.474680
scene_8,107,ghost3dnr,0.0005284447,32.770004,0.968311,34.592823,172.954834
scene_8,108,noisy,0.0000420643,43.760868,0.992428,448.445404,21.146841
scene_8,108,2dnr,0.0000419798,43.769601,0.992450,446.612000,21.137381
scene_8,108,dataset_3dnr,0.0000101666,49.928234,0.997837,69.429771,19.765440
scene_8,108,ghost3dnr,0.0005321279,32.739840,0.967761,33.226112,172.334656
scene_8,109,noisy,0.0000418958,43.778294,0.992349,444.981842,21.269850
scene_8,109,2dnr,0.0000418108,43.787115,0.992370,443.140167,21.262123
scene_8,109,dataset_3dnr,0.0000103392,49.855112,0.997774,69.243256,19.607943
scene_8,109,ghost3dnr,0.0005506006,32.591633,0.967664,37.449635,178.403870
scene_8,110,noisy,0.0000420788,43.759369,0.992328,449.726807,21.236406
scene_8,110,2dnr,0.0000419937,43.768163,0.992350,447.884552,21.225557
scene_8,110,dataset_3dnr,0.0000093550,50.289558,0.997958,65.782204,19.614801
scene_8,110,ghost3dnr,0.0005642363,32.485390,0.967319,35.964378,193.742050
scene_8,111,noisy,0.0000417086,43.797748,0.992425,444.328339,21.305714
scene_8,111,2dnr,0.0000416246,43.806495,0.992444,442.510742,21.297894
scene_8,111,dataset_3dnr,0.0000093090,50.310979,0.997962,64.473610,19.806957
scene_8,111,ghost3dnr,0.0005557623,32.551109,0.967097,35.053867,185.272064
scene_8,112,noisy,0.0000418140,43.786785,0.992465,447.891541,20.999937
scene_8,112,2dnr,0.0000417288,43.795645,0.992488,446.048126,20.992458
scene_8,112,dataset_3dnr,0.0000091146,50.402612,0.997991,63.520424,19.732580
scene_8,112,ghost3dnr,0.0005583452,32.530972,0.967192,33.568779,184.656815
scene_8,113,noisy,0.0000419113,43.776684,0.992403,446.209839,21.217545
scene_8,113,2dnr,0.0000418272,43.785413,0.992424,444.371857,21.210314
scene_8,113,dataset_3dnr,0.0000093178,50.306867,0.997983,64.284790,19.754028
scene_8,113,ghost3dnr,0.0005775012,32.384471,0.965851,32.568806,185.997849
scene_8,114,noisy,0.0000244218,46.122228,0.995414,276.504089,16.116436
scene_8,114,2dnr,0.0000243265,46.139207,0.995439,274.395264,16.105434
scene_8,114,dataset_3dnr,0.0000073627,51.329610,0.998206,59.065128,16.227819
scene_8,114,ghost3dnr,0.0006188558,32.084106,0.966422,30.953953,192.746277
scene_8,115,noisy,0.0000421490,43.752130,0.992340,454.464569,20.561550
scene_8,115,2dnr,0.0000420648,43.760814,0.992363,452.640839,20.552330
scene_8,115,dataset_3dnr,0.0000090298,50.443241,0.998003,63.663895,19.363352
scene_8,115,ghost3dnr,0.0006758702,31.701367,0.964907,31.872297,205.239594
scene_8,116,noisy,0.0000416493,43.803920,0.992548,445.978394,20.569004
scene_8,116,2dnr,0.0000415653,43.812693,0.992569,444.178558,20.555914
scene_8,116,dataset_3dnr,0.0000093286,50.301844,0.997950,64.935463,19.096508
scene_8,116,ghost3dnr,0.0007514362,31.241079,0.965246,34.801483,210.631439
scene_8,117,noisy,0.0000415688,43.812330,0.992506,443.643066,20.421883
scene_8,117,2dnr,0.0000414841,43.821187,0.992529,441.789124,20.413256
scene_8,117,dataset_3dnr,0.0000092215,50.352001,0.997942,64.646530,18.849907
scene_8,117,ghost3dnr,0.0008032879,30.951288,0.963871,34.591221,208.006912
scene_8,118,noisy,0.0000435933,43.605803,0.992255,459.443512,20.736902
scene_8,118,2dnr,0.0000435101,43.614102,0.992276,457.637512,20.728086
scene_8,118,dataset_3dnr,0.0000095415,50.203824,0.997961,65.105499,18.902861
scene_8,118,ghost3dnr,0.0008573103,30.668620,0.960928,33.148911,223.540802
scene_8,119,noisy,0.0000420670,43.760587,0.992420,451.993744,20.547258
scene_8,119,2dnr,0.0000419829,43.769276,0.992442,450.178101,20.538698
scene_8,119,dataset_3dnr,0.0000092502,50.338485,0.997947,64.116196,18.519611
scene_8,119,ghost3dnr,0.0009267245,30.330493,0.958416,38.459137,233.276306
scene_8,120,noisy,0.0000418416,43.783918,0.992430,444.123596,20.180197
scene_8,120,2dnr,0.0000417565,43.792763,0.992452,442.271179,20.168198
scene_8,120,dataset_3dnr,0.0000092885,50.320539,0.997940,64.794121,17.916586
scene_8,120,ghost3dnr,0.0009462584,30.239903,0.957400,37.648518,227.594513
scene_8,121,noisy,0.0000415009,43.819422,0.992615,446.076630,19.977303
scene_8,121,2dnr,0.0000414160,43.828315,0.992635,444.223358,19.963882
scene_8,121,dataset_3dnr,0.0000089819,50.466310,0.997983,64.098930,17.447191
scene_8,121,ghost3dnr,0.0009458147,30.241939,0.956638,36.881336,220.623291
scene_8,122,noisy,0.0000427727,43.688331,0.992321,455.549042,20.117123
scene_8,122,2dnr,0.0000426897,43.696767,0.992343,453.710907,20.102751
scene_8,122,dataset_3dnr,0.0000089410,50.486159,0.997987,63.563370,17.525665
scene_8,122,ghost3dnr,0.0009252412,30.337450,0.956705,36.837688,216.602417
scene_8,123,noisy,0.0000416814,43.800582,0.992418,445.928406,19.905607
scene_8,123,2dnr,0.0000415977,43.809311,0.992440,444.107239,19.889498
scene_8,123,dataset_3dnr,0.0000088235,50.543605,0.998046,62.570263,17.025017
scene_8,123,ghost3dnr,0.0008989471,30.462659,0.954701,36.009521,216.539520
scene_8,124,noisy,0.0000245163,46.105445,0.995595,275.402405,15.245159
scene_8,124,2dnr,0.0000244211,46.122353,0.995616,273.257141,15.227518
scene_8,124,dataset_3dnr,0.0000071257,51.471712,0.998241,57.816517,13.985356
scene_8,124,ghost3dnr,0.0008863010,30.524187,0.955248,32.834576,218.640091
scene_8,125,noisy,0.0000415966,43.809424,0.992572,446.871826,19.458725
scene_8,125,2dnr,0.0000415131,43.818150,0.992593,445.043793,19.442684
scene_8,125,dataset_3dnr,0.0000087526,50.578621,0.998035,61.669132,16.724709
scene_8,125,ghost3dnr,0.0008779539,30.565283,0.954351,34.727528,219.221161
scene_8,126,noisy,0.0000417165,43.796926,0.992541,438.910156,20.013908
scene_8,126,2dnr,0.0000416328,43.805645,0.992563,437.073456,19.995903
scene_8,126,dataset_3dnr,0.0000093528,50.290576,0.997967,64.675514,17.335575
scene_8,126,ghost3dnr,0.0008866042,30.522702,0.954575,33.451649,216.197037
scene_8,127,noisy,0.0000415108,43.818393,0.992612,441.843903,19.943092
scene_8,127,2dnr,0.0000414272,43.827142,0.992632,440.008453,19.929907
scene_8,127,dataset_3dnr,0.0000089400,50.486646,0.997987,63.527805,17.429747
scene_8,127,ghost3dnr,0.0008578099,30.666089,0.954370,32.536282,199.544174
scene_8,128,noisy,0.0000417933,43.788936,0.992416,445.594269,20.577660
scene_8,128,2dnr,0.0000417094,43.797665,0.992437,443.735809,20.563448
scene_8,128,dataset_3dnr,0.0000125664,49.007878,0.997484,82.597466,18.715864
scene_8,128,ghost3dnr,0.0008573112,30.668615,0.954910,35.130325,195.580261
scene_8,129,noisy,0.0000422464,43.742105,0.992298,448.437256,20.594685
scene_8,129,2dnr,0.0000421625,43.750733,0.992320,446.606689,20.581947
scene_8,129,dataset_3dnr,0.0000095522,50.198949,0.997889,65.759666,18.050047
scene_8,129,ghost3dnr,0.0008839500,30.535723,0.955051,35.364227,207.423279
scene_8,130,noisy,0.0000420851,43.758718,0.992459,445.261230,20.220594
scene_8,130,2dnr,0.0000420011,43.767395,0.992480,443.398224,20.207178
scene_8,130,dataset_3dnr,0.0000093179,50.306828,0.997907,64.553932,18.132326
scene_8,130,ghost3dnr,0.0008953821,30.479916,0.955434,34.806801,209.712875
scene_8,131,noisy,0.0000418086,43.787346,0.992431,445.636688,20.385824
scene_8,131,2dnr,0.0000417250,43.796038,0.992451,443.791382,20.373074
scene_8,131,dataset_3dnr,0.0000116918,49.321187,0.997569,77.335342,18.079798
scene_8,131,ghost3dnr,0.0009147980,30.386748,0.956062,43.821224,220.107040
scene_8,132,noisy,0.0000422702,43.739658,0.992431,445.347900,20.425274
scene_8,132,2dnr,0.0000421869,43.748222,0.992451,443.498779,20.412436
scene_8,132,dataset_3dnr,0.0000091534,50.384185,0.997944,64.413887,18.026642
scene_8,132,ghost3dnr,0.0009105852,30.406794,0.957072,40.319714,214.094788
scene_8,133,noisy,0.0000438814,43.577196,0.992117,462.463531,20.648041
scene_8,133,2dnr,0.0000437987,43.585387,0.992138,460.644531,20.634998
scene_8,133,dataset_3dnr,0.0000096427,50.158032,0.997834,67.103935,18.014078
scene_8,133,ghost3dnr,0.0008719060,30.595303,0.957681,39.438492,210.596542
scene_8,134,noisy,0.0000426839,43.697362,0.992255,451.692810,20.345562
scene_8,134,2dnr,0.0000426000,43.705905,0.992278,449.843964,20.333181
scene_8,134,dataset_3dnr,0.0000092521,50.337616,0.997906,65.251701,17.629814
scene_8,134,ghost3dnr,0.0008025239,30.955420,0.959025,37.776691,200.380112
scene_8,135,noisy,0.0000430465,43.660624,0.992325,456.905945,20.147356
scene_8,135,2dnr,0.0000429636,43.668989,0.992346,455.091278,20.132298
scene_8,135,dataset_3dnr,0.0000094640,50.239269,0.997899,66.966171,17.422874
scene_8,135,ghost3dnr,0.0007570927,31.208510,0.959664,40.063343,197.443237
scene_8,136,noisy,0.0000418299,43.785133,0.992462,445.426392,19.586409
scene_8,136,2dnr,0.0000417461,43.793837,0.992483,443.585510,19.569839
scene_8,136,dataset_3dnr,0.0000092187,50.353317,0.997912,65.360634,17.008591
scene_8,136,ghost3dnr,0.0007121414,31.474338,0.960166,37.697792,190.015839
scene_8,137,noisy,0.0000417556,43.792851,0.992525,444.510468,19.757591
scene_8,137,2dnr,0.0000416709,43.801669,0.992548,442.657806,19.741652
scene_8,137,dataset_3dnr,0.0000091919,50.365941,0.997917,64.491562,17.146296
scene_8,137,ghost3dnr,0.0006446667,31.906648,0.961265,38.887066,178.266479
scene_8,138,noisy,0.0000264716,45.772206,0.995214,285.875061,15.940901
scene_8,138,2dnr,0.0000263772,45.787706,0.995236,283.743622,15.921166
scene_8,138,dataset_3dnr,0.0000075655,51.211635,0.998146,59.662575,14.742200
scene_8,138,ghost3dnr,0.0006187655,32.084739,0.962682,36.726303,170.591583
scene_8,139,noisy,0.0000422994,43.736663,0.992220,450.193512,19.927902
scene_8,139,2dnr,0.0000422167,43.745159,0.992240,448.372498,19.914204
scene_8,139,dataset_3dnr,0.0000088721,50.519741,0.998001,62.588486,17.494217
scene_8,139,ghost3dnr,0.0005909930,32.284177,0.963477,36.430717,171.021362
scene_8,140,noisy,0.0000432250,43.642646,0.992366,463.646820,19.809320
scene_8,140,2dnr,0.0000431421,43.650987,0.992385,461.834076,19.793701
scene_8,140,dataset_3dnr,0.0000088452,50.532922,0.998034,62.992287,17.422581
scene_8,140,ghost3dnr,0.0005806100,32.361155,0.963454,36.284481,167.515198
scene_8,141,noisy,0.0000264527,45.775294,0.995180,290.320282,15.833344
scene_8,141,2dnr,0.0000263596,45.790604,0.995203,288.210815,15.815328
scene_8,141,dataset_3dnr,0.0000074410,51.283709,0.998218,58.841770,14.707644
scene_8,141,ghost3dnr,0.0005734447,32.415085,0.964054,33.871090,164.472549
scene_8,142,noisy,0.0000421059,43.756570,0.992467,452.392944,20.138594
scene_8,142,2dnr,0.0000420234,43.765092,0.992489,450.587921,20.124716
scene_8,142,dataset_3dnr,0.0000088347,50.538074,0.998025,62.497868,17.718584
scene_8,142,ghost3dnr,0.0005736044,32.413875,0.964056,35.126354,164.719818
scene_8,143,noisy,0.0000423545,43.731003,0.992363,451.751984,19.947536
scene_8,143,2dnr,0.0000422710,43.739575,0.992385,449.922119,19.933794
scene_8,143,dataset_3dnr,0.0000088145,50.548047,0.998002,63.845062,17.518984
scene_8,143,ghost3dnr,0.0005760056,32.395733,0.963870,34.371964,173.127136
scene_8,144,noisy,0.0000418086,43.787345,0.992419,446.212494,19.752346
scene_8,144,2dnr,0.0000417254,43.795997,0.992438,444.365265,19.739418
scene_8,144,dataset_3dnr,0.0000090906,50.414082,0.997960,64.272652,17.626013
scene_8,144,ghost3dnr,0.0006106111,32.142353,0.962708,33.513008,187.318985
scene_8,145,noisy,0.0000424318,43.723085,0.992564,453.385284,19.897484
scene_8,145,2dnr,0.0000423487,43.731598,0.992583,451.552368,19.886250
scene_8,145,dataset_3dnr,0.0000110089,49.582572,0.997735,73.950272,18.369682
scene_8,145,ghost3dnr,0.0006269903,32.027392,0.961723,32.893227,191.146225
scene_8,146,noisy,0.0000367998,44.341543,0.993410,393.474762,18.347973
scene_8,146,2dnr,0.0000367123,44.351879,0.993431,391.512146,18.334146
scene_8,146,dataset_3dnr,0.0000089394,50.486915,0.998006,64.315948,17.261768
scene_8,146,ghost3dnr,0.0006620323,31.791208,0.962450,31.063751,192.056946
scene_8,147,noisy,0.0000426337,43.702465,0.992404,457.758667,20.121809
scene_8,147,2dnr,0.0000425512,43.710885,0.992426,455.915344,20.111185
scene_8,147,dataset_3dnr,0.0000112029,49.506705,0.997722,74.462616,18.425367
scene_8,147,ghost3dnr,0.0007063615,31.509730,0.960982,39.259624,200.544952
scene_8,148,noisy,0.0000419473,43.772960,0.992529,449.422577,19.719078
scene_8,148,2dnr,0.0000418634,43.781659,0.992550,447.581543,19.704544
scene_8,148,dataset_3dnr,0.0000103691,49.842608,0.997804,70.482964,18.138704
scene_8,148,ghost3dnr,0.0007527936,31.233241,0.961051,36.773903,203.593857
scene_8,149,noisy,0.0000423173,43.734823,0.992403,448.042877,19.946297
scene_8,149,2dnr,0.0000422337,43.743405,0.992423,446.179810,19.933271
scene_8,149,dataset_3dnr,0.0000099187,50.035462,0.997871,68.243523,18.397614
scene_8,149,ghost3dnr,0.0007779966,31.090223,0.961753,38.307663,200.908661
scene_8,150,noisy,0.0000433368,43.631434,0.992212,458.501526,20.137589
scene_8,150,2dnr,0.0000432538,43.639753,0.992232,456.649811,20.125807
scene_8,150,dataset_3dnr,0.0000092974,50.316376,0.997973,64.927971,18.204569
scene_8,150,ghost3dnr,0.0007981409,30.979204,0.962170,37.898792,197.137985
scene_8,151,noisy,0.0000416958,43.799080,0.992562,445.129791,19.544765
scene_8,151,2dnr,0.0000416122,43.807793,0.992585,443.287354,19.532097
scene_8,151,dataset_3dnr,0.0000098754,50.054441,0.997890,68.215797,17.900595
scene_8,151,ghost3dnr,0.0008369671,30.772916,0.961942,39.125278,204.591019
scene_8,152,noisy,0.0000416538,43.803455,0.992564,443.104950,19.683794
scene_8,152,2dnr,0.0000415701,43.812189,0.992585,441.254089,19.671112
scene_8,152,dataset_3dnr,0.0000092950,50.317504,0.997939,65.249512,18.091541
scene_8,152,ghost3dnr,0.0008858592,30.526353,0.961399,38.209301,214.849060
scene_8,153,noisy,0.0000419381,43.773912,0.992531,447.591400,20.096838
scene_8,153,2dnr,0.0000418550,43.782525,0.992551,445.764832,20.082947
scene_8,153,dataset_3dnr,0.0000105030,49.786852,0.997826,70.919647,18.513288
scene_8,153,ghost3dnr,0.0009056787,30.430258,0.961720,36.565151,212.017624
scene_8,154,noisy,0.0000421044,43.756721,0.992436,448.851746,20.097214
scene_8,154,2dnr,0.0000420207,43.765367,0.992455,447.027527,20.081930
scene_8,154,dataset_3dnr,0.0000104936,49.790768,0.997806,70.826141,18.223431
scene_8,154,ghost3dnr,0.0009205352,30.359596,0.963025,41.198341,212.195557
scene_8,155,noisy,0.0000439064,43.574718,0.992175,464.734283,20.675919
scene_8,155,2dnr,0.0000438233,43.582951,0.992197,462.916290,20.659185
scene_8,155,dataset_3dnr,0.0000094468,50.247148,0.997944,65.985718,18.431637
scene_8,155,ghost3dnr,0.0009404204,30.266780,0.963602,39.215591,213.302277
scene_8,156,noisy,0.0000420919,43.758020,0.992531,446.506470,20.479719
scene_8,156,2dnr,0.0000420080,43.766680,0.992552,444.649353,20.464304
scene_8,156,dataset_3dnr,0.0000092779,50.325499,0.997976,65.356544,18.189411
scene_8,156,ghost3dnr,0.0009534554,30.206996,0.964893,37.403599,217.247162
scene_8,157,noisy,0.0000435536,43.609756,0.992271,464.780365,20.599020
scene_8,157,2dnr,0.0000434695,43.618153,0.992293,462.945740,20.585451
scene_8,157,dataset_3dnr,0.0000091186,50.400713,0.998004,64.201202,18.262733
scene_8,157,ghost3dnr,0.0009399086,30.269144,0.963230,35.634083,213.369125
scene_8,158,noisy,0.0000414020,43.829787,0.992582,442.005524,19.916790
scene_8,158,2dnr,0.0000413176,43.838651,0.992605,440.161499,19.901834
scene_8,158,dataset_3dnr,0.0000088578,50.526747,0.998050,63.348011,17.843304
scene_8,158,ghost3dnr,0.0009277089,30.325883,0.963627,33.575157,215.738358
scene_8,159,noisy,0.0000417407,43.794402,0.992511,442.694763,19.854546
scene_8,159,2dnr,0.0000416559,43.803230,0.992532,440.844727,19.834732
scene_8,159,dataset_3dnr,0.0000092022,50.361083,0.997972,65.161018,17.662470
scene_8,159,ghost3dnr,0.0009280127,30.324461,0.963179,35.470676,217.722076
scene_8,160,noisy,0.0000417595,43.792448,0.992527,445.567169,20.166588
scene_8,160,2dnr,0.0000416752,43.801220,0.992550,443.699707,20.153118
scene_8,160,dataset_3dnr,0.0000088719,50.519819,0.998027,63.537872,17.645962
scene_8,160,ghost3dnr,0.0009044805,30.436008,0.963892,33.695057,211.159500
scene_8,161,noisy,0.0000426442,43.701405,0.992337,461.272552,20.163425
scene_8,161,2dnr,0.0000425606,43.709926,0.992359,459.456055,20.148413
scene_8,161,dataset_3dnr,0.0000092604,50.333686,0.997947,65.842552,18.044601
scene_8,161,ghost3dnr,0.0009070428,30.423722,0.963373,32.871735,214.861389
scene_8,162,noisy,0.0000417935,43.788915,0.992499,445.445282,19.531723
scene_8,162,2dnr,0.0000417093,43.797673,0.992521,443.602478,19.518591
scene_8,162,dataset_3dnr,0.0000091430,50.389099,0.997947,65.167137,17.428173
scene_8,162,ghost3dnr,0.0008824245,30.543224,0.962825,35.972569,205.300537
scene_8,163,noisy,0.0000426667,43.699114,0.992395,451.222412,19.634470
scene_8,163,2dnr,0.0000425825,43.707693,0.992418,449.376160,19.620834
scene_8,163,dataset_3dnr,0.0000092575,50.335049,0.997976,65.751755,17.531145
scene_8,163,ghost3dnr,0.0008691961,30.608822,0.962391,35.921707,197.572189
scene_8,164,noisy,0.0000414785,43.821768,0.992575,448.040863,19.160919
scene_8,164,2dnr,0.0000413938,43.830646,0.992596,446.206970,19.147509
scene_8,164,dataset_3dnr,0.0000088122,50.549179,0.998002,64.082077,17.122835
scene_8,164,ghost3dnr,0.0008482350,30.714838,0.960868,34.535419,196.237335
scene_8,165,noisy,0.0000423504,43.731422,0.992147,453.772247,19.512209
scene_8,165,2dnr,0.0000422661,43.740079,0.992168,451.952728,19.497784
scene_8,165,dataset_3dnr,0.0000089344,50.489341,0.997960,63.791965,17.217186
scene_8,165,ghost3dnr,0.0008034015,30.950674,0.960669,33.649094,192.905975
scene_8,166,noisy,0.0000426356,43.702278,0.992198,451.399933,19.319164
scene_8,166,2dnr,0.0000425498,43.711028,0.992220,449.553558,19.304813
scene_8,166,dataset_3dnr,0.0000089098,50.501325,0.997978,63.358894,17.075394
scene_8,166,ghost3dnr,0.0007631860,31.173696,0.959767,32.759289,192.747406
scene_8,167,noisy,0.0000414631,43.823378,0.992390,445.889984,18.908861
scene_8,167,2dnr,0.0000413769,43.832417,0.992412,444.017822,18.893953
scene_8,167,dataset_3dnr,0.0000088962,50.507941,0.997965,63.722939,16.680998
scene_8,167,ghost3dnr,0.0007216302,31.416853,0.957412,31.953705,184.456436
scene_8,168,noisy,0.0000422860,43.738033,0.992293,450.407257,18.860262
scene_8,168,2dnr,0.0000422002,43.746853,0.992317,448.542236,18.842995
scene_8,168,dataset_3dnr,0.0000088145,50.548007,0.997995,63.203499,16.509005
scene_8,168,ghost3dnr,0.0006743249,31.711308,0.957036,31.712811,178.096954
scene_8,169,noisy,0.0000415232,43.817087,0.992332,446.001282,18.633263
scene_8,169,2dnr,0.0000414387,43.825938,0.992352,444.155945,18.618935
scene_8,169,dataset_3dnr,0.0000088718,50.519864,0.997993,63.274815,16.330069
scene_8,169,ghost3dnr,0.0006205638,32.072136,0.956024,31.629482,183.506729
scene_8,170,noisy,0.0000414200,43.827903,0.992400,439.645813,18.902853
scene_8,170,2dnr,0.0000413344,43.836883,0.992423,437.806122,18.888000
scene_8,170,dataset_3dnr,0.0000087412,50.584300,0.998030,62.936684,16.654381
scene_8,170,ghost3dnr,0.0006101897,32.145351,0.954456,31.234343,192.503433
scene_8,171,noisy,0.0000418603,43.781981,0.992447,449.573975,18.725523
scene_8,171,2dnr,0.0000417750,43.790841,0.992469,447.710754,18.709087
scene_8,171,dataset_3dnr,0.0000087668,50.571593,0.998006,63.369602,16.415796
scene_8,171,ghost3dnr,0.0005854015,32.325462,0.953968,30.485809,196.779968
scene_8,172,noisy,0.0000411211,43.859357,0.992503,441.480804,18.563641
