scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_2,171,noisy,0.0001162063,39.347704,0.987067,773.507141,56.765751
scene_2,171,2dnr,0.0001161655,39.349230,0.987073,771.696106,56.764984
scene_2,171,dataset_3dnr,0.0000426190,43.703968,0.994553,125.725639,49.381809
scene_2,171,ghost3dnr,0.0000817365,40.875842,0.993091,84.142883,87.518684
scene_2,172,noisy,0.0001156159,39.369825,0.987204,751.559387,55.941368
scene_2,172,2dnr,0.0001155734,39.371420,0.987214,749.745972,55.940716
scene_2,172,dataset_3dnr,0.0000426957,43.696161,0.994602,124.020599,48.614143
scene_2,172,ghost3dnr,0.0000841488,40.749519,0.992535,83.395622,86.976578
scene_2,173,noisy,0.0001154187,39.377239,0.987085,761.123108,54.783772
scene_2,173,2dnr,0.0001153761,39.378843,0.987092,759.295715,54.782715
scene_2,173,dataset_3dnr,0.0000430159,43.663714,0.994534,122.497704,47.866425
scene_2,173,ghost3dnr,0.0001275531,38.943088,0.988620,85.303261,99.270432
scene_2,174,noisy,0.0001175452,39.297952,0.986915,769.477783,54.513008
scene_2,174,2dnr,0.0001175029,39.299514,0.986926,767.721008,54.511292
scene_2,174,dataset_3dnr,0.0000442025,43.545536,0.994591,124.027275,47.898975
scene_2,174,ghost3dnr,0.0001809780,37.423743,0.985248,84.270386,104.629257
scene_2,175,noisy,0.0001024279,39.895818,0.989007,650.291138,50.712498
scene_2,175,2dnr,0.0001023816,39.897782,0.989014,648.295166,50.711094
scene_2,175,dataset_3dnr,0.0000429508,43.670283,0.994571,123.727615,46.325985
scene_2,175,ghost3dnr,0.0002682232,35.715037,0.979406,79.981491,126.237404
scene_2,176,noisy,0.0001161131,39.351188,0.986875,770.321716,53.671638
scene_2,176,2dnr,0.0001160709,39.352767,0.986882,768.545227,53.670189
scene_2,176,dataset_3dnr,0.0000448624,43.481171,0.994424,124.251106,47.851707
scene_2,176,ghost3dnr,0.0005077160,32.943792,0.972952,81.110519,154.528824
scene_2,177,noisy,0.0001158531,39.360924,0.986988,769.600647,54.378910
scene_2,177,2dnr,0.0001158107,39.362513,0.986996,767.843689,54.378246
scene_2,177,dataset_3dnr,0.0000447770,43.489445,0.994375,124.247185,48.277367
scene_2,177,ghost3dnr,0.0006870446,31.630151,0.970918,85.769295,156.265854
scene_2,178,noisy,0.0001164505,39.338587,0.987042,772.067810,55.094986
scene_2,178,2dnr,0.0001164085,39.340152,0.987050,770.334290,55.093143
scene_2,178,dataset_3dnr,0.0000446051,43.506151,0.994385,124.949333,48.341255
scene_2,178,ghost3dnr,0.0007803434,31.077143,0.967126,89.255089,156.650909
scene_2,179,noisy,0.0001019831,39.914717,0.989246,647.613220,51.483437
scene_2,179,2dnr,0.0001019368,39.916692,0.989257,645.577332,51.481258
scene_2,179,dataset_3dnr,0.0000440980,43.555815,0.994503,123.597496,47.634048
scene_2,179,ghost3dnr,0.0007777399,31.091656,0.965991,86.236839,140.816956
scene_2,180,noisy,0.0001162445,39.346275,0.987253,769.112549,51.235519
scene_2,180,2dnr,0.0001162024,39.347850,0.987261,767.319885,51.232796
scene_2,180,dataset_3dnr,0.0000474533,43.237337,0.994310,124.098213,46.310253
scene_2,180,ghost3dnr,0.0005869489,32.313997,0.966624,86.766075,113.643677
scene_2,181,noisy,0.0001131538,39.463308,0.987745,748.642822,48.683727
scene_2,181,2dnr,0.0001131099,39.464993,0.987754,746.854614,48.679134
scene_2,181,dataset_3dnr,0.0000478133,43.204516,0.994427,126.057480,44.387077
scene_2,181,ghost3dnr,0.0005112640,32.913548,0.964004,86.912285,117.603638
scene_2,182,noisy,0.0001159459,39.357446,0.987397,770.845093,47.815006
scene_2,182,2dnr,0.0001159025,39.359073,0.987404,769.066895,47.809711
scene_2,182,dataset_3dnr,0.0000478255,43.203401,0.994550,122.578270,42.600151
scene_2,182,ghost3dnr,0.0004256479,33.709495,0.962456,92.383217,116.987785
scene_2,183,noisy,0.0001149802,39.393768,0.987466,771.557007,47.481838
scene_2,183,2dnr,0.0001149355,39.395459,0.987474,769.721619,47.475250
scene_2,183,dataset_3dnr,0.0000515939,42.874016,0.994407,122.064796,43.736069
scene_2,183,ghost3dnr,0.0003862054,34.131816,0.962543,97.673630,120.945892
scene_2,184,noisy,0.0000989967,40.043794,0.989288,657.212036,42.733215
scene_2,184,2dnr,0.0000989472,40.045964,0.989298,655.197693,42.724323
scene_2,184,dataset_3dnr,0.0000458517,43.386445,0.994833,121.961189,39.534752
scene_2,184,ghost3dnr,0.0004600721,33.371741,0.960914,92.898430,127.144646
scene_2,185,noisy,0.0001116373,39.521906,0.987422,766.974731,45.415363
scene_2,185,2dnr,0.0001115895,39.523765,0.987430,765.190247,45.407753
scene_2,185,dataset_3dnr,0.0000465758,43.318399,0.994840,120.727356,40.330448
scene_2,185,ghost3dnr,0.0005431580,32.650738,0.960564,92.646538,127.116684
scene_2,186,noisy,0.0001101590,39.579802,0.987391,766.362671,45.098305
scene_2,186,2dnr,0.0001101104,39.581715,0.987402,764.610535,45.091228
scene_2,186,dataset_3dnr,0.0000470018,43.278852,0.994832,119.165871,40.610920
scene_2,186,ghost3dnr,0.0007025069,31.533494,0.959746,97.719292,139.815765
scene_2,187,noisy,0.0001094223,39.608940,0.987237,774.340149,44.078075
scene_2,187,2dnr,0.0001093722,39.610932,0.987247,772.576660,44.071815
scene_2,187,dataset_3dnr,0.0000446323,43.503504,0.995019,119.997963,38.524044
scene_2,187,ghost3dnr,0.0013937044,28.558293,0.952115,95.564224,170.664185
scene_2,188,noisy,0.0001085872,39.642213,0.987185,773.800537,41.547478
scene_2,188,2dnr,0.0001085369,39.644225,0.987195,772.062683,41.539696
scene_2,188,dataset_3dnr,0.0000458119,43.390221,0.994780,120.649155,36.103954
scene_2,188,ghost3dnr,0.0016049241,27.945455,0.935833,93.879105,206.876831
scene_2,189,noisy,0.0001075750,39.682885,0.987429,770.388977,42.069347
scene_2,189,2dnr,0.0001075256,39.684882,0.987439,768.638062,42.061764
scene_2,189,dataset_3dnr,0.0000501908,42.993755,0.994780,119.230789,37.431778
scene_2,189,ghost3dnr,0.0022230202,26.530566,0.921606,93.509583,244.540848
scene_2,190,noisy,0.0001100601,39.583701,0.986907,776.444336,42.610134
scene_2,190,2dnr,0.0001100127,39.585573,0.986916,774.709351,42.603317
scene_2,190,dataset_3dnr,0.0000512246,42.905215,0.994598,119.878822,38.383175
scene_2,190,ghost3dnr,0.0021942526,26.587134,0.910402,89.482834,245.888519
scene_2,191,noisy,0.0001098958,39.590190,0.987084,775.389954,43.000034
scene_2,191,2dnr,0.0001098475,39.592098,0.987093,773.643982,42.992844
scene_2,191,dataset_3dnr,0.0000514188,42.888783,0.994311,121.222824,39.093094
scene_2,191,ghost3dnr,0.0027555006,25.597995,0.898477,90.420204,239.529160
scene_2,192,noisy,0.0001109730,39.547827,0.987657,779.173096,44.146980
scene_2,192,2dnr,0.0001109267,39.549640,0.987667,777.414246,44.140152
scene_2,192,dataset_3dnr,0.0000590857,42.285175,0.994379,121.851044,41.576077
scene_2,192,ghost3dnr,0.0031147748,25.065733,0.896735,88.009285,242.187424
scene_2,193,noisy,0.0001136448,39.444502,0.987305,774.323608,44.460106
scene_2,193,2dnr,0.0001135992,39.446248,0.987315,772.537903,44.453907
scene_2,193,dataset_3dnr,0.0000597527,42.236427,0.994421,123.745934,41.532703
scene_2,193,ghost3dnr,0.0041060252,23.865784,0.898914,89.539078,259.708466
scene_2,194,noisy,0.0001164671,39.337969,0.987243,777.245667,44.280392
scene_2,194,2dnr,0.0001164217,39.339662,0.987254,775.485535,44.273670
scene_2,194,dataset_3dnr,0.0000662762,41.786427,0.994080,125.836449,40.937901
scene_2,194,ghost3dnr,0.0040395102,23.936713,0.896984,87.467850,252.142288
scene_2,195,noisy,0.0001159537,39.357152,0.987389,774.788269,42.710331
scene_2,195,2dnr,0.0001159095,39.358809,0.987397,772.992554,42.704029
scene_2,195,dataset_3dnr,0.0000597766,42.234688,0.994000,122.393669,38.697605
scene_2,195,ghost3dnr,0.0052686715,22.782989,0.891957,88.972046,281.567566
scene_2,196,noisy,0.0001174333,39.302089,0.987314,777.461975,43.717327
scene_2,196,2dnr,0.0001173880,39.303764,0.987321,775.728638,43.711250
scene_2,196,dataset_3dnr,0.0000555882,42.550173,0.994193,125.075401,38.813141
scene_2,196,ghost3dnr,0.0069131744,21.603225,0.885426,93.983574,302.190887
scene_2,197,noisy,0.0001171787,39.311512,0.987385,778.069153,45.088432
scene_2,197,2dnr,0.0001171317,39.313255,0.987394,776.289978,45.082363
scene_2,197,dataset_3dnr,0.0000544759,42.637960,0.994353,125.684235,40.208572
scene_2,197,ghost3dnr,0.0088118454,20.549331,0.875146,89.124001,345.202240
scene_2,198,noisy,0.0001181718,39.274863,0.987357,779.696899,46.446831
scene_2,198,2dnr,0.0001181268,39.276514,0.987362,777.916748,46.442619
scene_2,198,dataset_3dnr,0.0000553634,42.567772,0.994244,125.802498,42.001709
scene_2,198,ghost3dnr,0.0094600599,20.241061,0.866965,88.517578,333.491791
scene_2,199,noisy,0.0001182592,39.271649,0.987486,773.956482,46.680145
scene_2,199,2dnr,0.0001182156,39.273251,0.987495,772.201111,46.676476
scene_2,199,dataset_3dnr,0.0000566868,42.465177,0.994057,126.254478,42.664417
scene_2,199,ghost3dnr,0.0100067491,19.997070,0.851699,85.188156,338.471680
scene_2,200,noisy,0.0001191441,39.239275,0.987558,776.545654,47.048435
scene_2,200,2dnr,0.0001191017,39.240822,0.987567,774.792725,47.045017
scene_2,200,dataset_3dnr,0.0000581128,42.357282,0.993940,127.047600,44.002750
scene_2,200,ghost3dnr,0.0098894844,20.048264,0.846887,89.565674,331.145813
scene_2,201,noisy,0.0001193661,39.231190,0.987464,777.456909,47.372036
scene_2,201,2dnr,0.0001193260,39.232649,0.987469,775.705688,47.369061
scene_2,201,dataset_3dnr,0.0000560113,42.517245,0.994133,128.779053,43.792290
scene_2,201,ghost3dnr,0.0096154818,20.170289,0.845814,88.390358,332.397217
scene_2,202,noisy,0.0001218096,39.143184,0.987102,784.189819,49.930195
scene_2,202,2dnr,0.0001217693,39.144620,0.987111,782.453857,49.927734
scene_2,202,dataset_3dnr,0.0000534099,42.723784,0.994162,128.167862,45.445465
scene_2,202,ghost3dnr,0.0088275680,20.541589,0.849507,89.951447,335.883240
scene_2,203,noisy,0.0001198317,39.214284,0.987432,774.872742,51.407227
scene_2,203,2dnr,0.0001197912,39.215752,0.987440,773.111755,51.405128
scene_2,203,dataset_3dnr,0.0000507184,42.948347,0.994179,129.858643,45.714752
scene_2,203,ghost3dnr,0.0086071314,20.651416,0.858801,87.239479,376.501587
scene_2,204,noisy,0.0001186988,39.255539,0.987099,770.779724,54.448250
scene_2,204,2dnr,0.0001186579,39.257032,0.987107,769.010132,54.446880
scene_2,204,dataset_3dnr,0.0000471643,43.263870,0.994288,128.457153,47.532368
scene_2,204,ghost3dnr,0.0084258812,20.743847,0.869276,88.732399,394.727570
scene_2,205,noisy,0.0001184933,39.263062,0.987122,764.650391,59.920494
scene_2,205,2dnr,0.0001184527,39.264549,0.987130,762.834534,59.920341
scene_2,205,dataset_3dnr,0.0000456119,43.409221,0.994313,125.596291,52.609489
scene_2,205,ghost3dnr,0.0072577470,21.391982,0.888051,89.893600,290.306763
scene_2,206,noisy,0.0001122142,39.499520,0.987929,720.427673,59.899731
scene_2,206,2dnr,0.0001121710,39.501195,0.987935,718.551819,59.898819
scene_2,206,dataset_3dnr,0.0000450496,43.463093,0.994357,126.115273,53.518276
scene_2,206,ghost3dnr,0.0058733984,22.311105,0.906169,87.319229,230.781586
scene_2,207,noisy,0.0001177664,39.289788,0.987169,771.471924,61.735615
scene_2,207,2dnr,0.0001177264,39.291260,0.987175,769.700073,61.735783
scene_2,207,dataset_3dnr,0.0000443437,43.531679,0.994303,127.636742,53.712215
scene_2,207,ghost3dnr,0.0045975628,23.374723,0.922195,89.903778,182.899200
scene_2,208,noisy,0.0001161223,39.350844,0.987423,760.346558,62.045631
scene_2,208,2dnr,0.0001160809,39.352394,0.987427,758.558289,62.044933
scene_2,208,dataset_3dnr,0.0000441523,43.550462,0.994298,129.350967,54.248718
scene_2,208,ghost3dnr,0.0031004022,25.085820,0.937608,89.371872,121.007103
scene_2,209,noisy,0.0001186676,39.256677,0.987042,778.251770,63.366447
scene_2,209,2dnr,0.0001186270,39.258166,0.987049,776.467651,63.366676
scene_2,209,dataset_3dnr,0.0000441078,43.554844,0.994325,127.476868,54.995827
scene_2,209,ghost3dnr,0.0021804555,26.614528,0.952420,89.913055,108.301781
scene_2,210,noisy,0.0001198350,39.214163,0.986943,777.653625,63.851131
scene_2,210,2dnr,0.0001197945,39.215631,0.986952,775.884338,63.852146
scene_2,210,dataset_3dnr,0.0000445452,43.511991,0.994148,129.817337,55.067631
scene_2,210,ghost3dnr,0.0013181275,28.800426,0.964603,87.766403,102.845116
scene_2,211,noisy,0.0001182243,39.272933,0.987085,779.853210,62.778942
scene_2,211,2dnr,0.0001181833,39.274440,0.987092,778.078552,62.778511
scene_2,211,dataset_3dnr,0.0000446877,43.498124,0.994264,129.958450,54.704369
scene_2,211,ghost3dnr,0.0008141849,30.892770,0.973344,87.584717,101.705643
scene_2,212,noisy,0.0001177247,39.291322,0.987162,766.772400,62.775803
scene_2,212,2dnr,0.0001176844,39.292812,0.987169,764.971313,62.775223
scene_2,212,dataset_3dnr,0.0000454995,43.419932,0.994153,130.208267,56.029736
scene_2,212,ghost3dnr,0.0003336676,34.766860,0.981944,85.435799,98.396294
scene_2,213,noisy,0.0001181962,39.273966,0.986982,773.304382,61.106594
scene_2,213,2dnr,0.0001181543,39.275505,0.986990,771.528381,61.106544
scene_2,213,dataset_3dnr,0.0000463836,43.336353,0.994111,129.370331,54.360065
scene_2,213,ghost3dnr,0.0002263649,36.451910,0.984472,85.564423,99.176025
scene_2,214,noisy,0.0001182645,39.271457,0.986845,772.803162,56.429691
scene_2,214,2dnr,0.0001182243,39.272931,0.986853,771.088562,56.426994
scene_2,214,dataset_3dnr,0.0000462336,43.350422,0.994225,128.794708,49.513432
scene_2,214,ghost3dnr,0.0001817607,37.404999,0.986788,89.848877,100.494354
scene_2,215,noisy,0.0001168940,39.322076,0.987444,773.589966,52.536411
scene_2,215,2dnr,0.0001168530,39.323601,0.987452,771.839417,52.532196
scene_2,215,dataset_3dnr,0.0000454813,43.421673,0.994247,127.668808,45.738876
scene_2,215,ghost3dnr,0.0001792620,37.465119,0.987218,89.829239,98.546730
scene_2,216,noisy,0.0001160764,39.352561,0.987361,766.672241,48.963768
scene_2,216,2dnr,0.0001160340,39.354148,0.987369,764.883179,48.958160
scene_2,216,dataset_3dnr,0.0000456115,43.409260,0.994453,126.505829,42.517048
scene_2,216,ghost3dnr,0.0002026494,36.932548,0.984757,84.768753,106.286484
scene_2,217,noisy,0.0001156073,39.370149,0.987633,767.732239,47.506599
scene_2,217,2dnr,0.0001155640,39.371775,0.987642,765.987183,47.499390
scene_2,217,dataset_3dnr,0.0000451453,43.453871,0.994558,125.268204,40.920029
scene_2,217,ghost3dnr,0.0002894872,35.383706,0.982476,84.318428,119.215759
scene_2,218,noisy,0.0001134270,39.452834,0.987306,771.396973,45.284336
scene_2,218,2dnr,0.0001133816,39.454574,0.987317,769.637939,45.275864
scene_2,218,dataset_3dnr,0.0000439109,43.574278,0.994597,125.109154,38.740776
scene_2,218,ghost3dnr,0.0002857989,35.439394,0.976936,84.499794,115.407104
scene_2,219,noisy,0.0001118411,39.513984,0.987262,768.206116,44.974064
scene_2,219,2dnr,0.0001117955,39.515755,0.987272,766.484375,44.967083
scene_2,219,dataset_3dnr,0.0000427152,43.694171,0.994628,123.224907,38.016300
scene_2,219,ghost3dnr,0.0002708935,35.672015,0.974974,86.789421,109.470200
scene_2,220,noisy,0.0001112488,39.537047,0.987164,766.002747,45.185234
scene_2,220,2dnr,0.0001112011,39.538908,0.987173,764.216492,45.179119
scene_2,220,dataset_3dnr,0.0000437093,43.594262,0.994627,121.845161,38.952602
scene_2,220,ghost3dnr,0.0003606612,34.429006,0.974208,84.234047,119.859795
scene_2,221,noisy,0.0001131363,39.463981,0.987190,769.884949,45.227795
scene_2,221,2dnr,0.0001130895,39.465778,0.987199,768.131714,45.222527
scene_2,221,dataset_3dnr,0.0000484858,43.143851,0.994622,125.196236,39.972012
scene_2,221,ghost3dnr,0.0007810117,31.073425,0.963074,84.227455,152.579086
scene_2,222,noisy,0.0001173706,39.304405,0.987192,775.146484,45.305302
scene_2,222,2dnr,0.0001173262,39.306049,0.987200,773.353760,45.301006
scene_2,222,dataset_3dnr,0.0000550453,42.592801,0.994482,124.690811,40.752880
scene_2,222,ghost3dnr,0.0008879833,30.515952,0.949827,85.557510,186.241425
scene_2,223,noisy,0.0001196417,39.221176,0.987365,780.038635,45.576012
scene_2,223,2dnr,0.0001195995,39.222706,0.987372,778.297180,45.572670
scene_2,223,dataset_3dnr,0.0000673512,41.716544,0.994348,125.833488,42.901333
scene_2,223,ghost3dnr,0.0019861669,27.019843,0.921990,85.890381,220.020966
scene_2,224,noisy,0.0001240105,39.065417,0.987251,780.241394,46.856800
scene_2,224,2dnr,0.0001239692,39.066863,0.987258,778.481873,46.853672
scene_2,224,dataset_3dnr,0.0000760406,41.189544,0.994149,127.648323,45.029503
scene_2,224,ghost3dnr,0.0028442794,25.460277,0.902887,92.471031,229.666763
scene_2,225,noisy,0.0001280876,38.924928,0.987456,788.785950,48.107899
scene_2,225,2dnr,0.0001280477,38.926281,0.987464,787.068726,48.104374
scene_2,225,dataset_3dnr,0.0000786469,41.043185,0.994075,129.529327,46.240856
scene_2,225,ghost3dnr,0.0037012561,24.316509,0.881314,100.680939,246.494537
scene_2,226,noisy,0.0001291225,38.889982,0.987322,785.520203,48.998802
scene_2,226,2dnr,0.0001290820,38.891343,0.987330,783.768677,48.995045
scene_2,226,dataset_3dnr,0.0000766001,41.157705,0.993931,129.872925,46.393902
scene_2,226,ghost3dnr,0.0052329544,22.812530,0.871630,99.439476,290.495026
scene_2,227,noisy,0.0001232304,39.092820,0.988304,722.221497,48.639263
scene_2,227,2dnr,0.0001231908,39.094218,0.988311,720.387573,48.636501
scene_2,227,dataset_3dnr,0.0000751483,41.240809,0.994017,127.274063,46.069889
scene_2,227,ghost3dnr,0.0094780419,20.232814,0.856495,96.346504,391.927490
scene_2,228,noisy,0.0001292540,38.885561,0.987369,787.680237,49.579037
scene_2,228,2dnr,0.0001292151,38.886866,0.987375,785.987549,49.575893
scene_2,228,dataset_3dnr,0.0000712973,41.469271,0.994062,130.625565,45.761837
scene_2,228,ghost3dnr,0.0141492235,18.492674,0.849199,97.672432,427.661621
scene_2,229,noisy,0.0001139381,39.433311,0.989519,659.542908,46.763718
scene_2,229,2dnr,0.0001138945,39.434973,0.989528,657.594299,46.759724
scene_2,229,dataset_3dnr,0.0000636436,41.962451,0.994249,131.463058,42.879471
scene_2,229,ghost3dnr,0.0183729324,17.358215,0.850414,91.995705,451.573883
scene_2,230,noisy,0.0001277789,38.935409,0.987639,776.504944,48.680523
scene_2,230,2dnr,0.0001277389,38.936768,0.987647,774.801270,48.676968
scene_2,230,dataset_3dnr,0.0000651807,41.858809,0.993969,132.112473,43.718060
scene_2,230,ghost3dnr,0.0226535033,16.448646,0.852961,98.355423,473.979065
scene_2,231,noisy,0.0001274799,38.945583,0.987470,775.215393,49.513969
scene_2,231,2dnr,0.0001274392,38.946970,0.987476,773.479309,49.510101
scene_2,231,dataset_3dnr,0.0000639395,41.942308,0.994063,134.029434,44.457417
scene_2,231,ghost3dnr,0.0225819703,16.462382,0.854158,92.193878,386.214783
scene_2,232,noisy,0.0001282332,38.919994,0.987357,785.654968,50.106632
scene_2,232,2dnr,0.0001281930,38.921358,0.987364,783.871155,50.102711
scene_2,232,dataset_3dnr,0.0000595732,42.249490,0.994110,135.505035,44.385311
scene_2,232,ghost3dnr,0.0201955698,16.947439,0.856930,92.412178,400.404663
scene_2,233,noisy,0.0001273835,38.948867,0.987549,781.126404,50.637497
scene_2,233,2dnr,0.0001273437,38.950227,0.987555,779.381958,50.635437
scene_2,233,dataset_3dnr,0.0000582638,42.346008,0.994167,132.073914,44.976856
scene_2,233,ghost3dnr,0.0180724580,17.429828,0.855790,87.038963,453.294983
scene_2,234,noisy,0.0001275671,38.942614,0.987436,782.893921,49.662117
scene_2,234,2dnr,0.0001275282,38.943938,0.987443,781.208862,49.659084
scene_2,234,dataset_3dnr,0.0000577411,42.385147,0.994085,135.913300,43.854034
scene_2,234,ghost3dnr,0.0178354699,17.487154,0.859412,89.623009,545.169312
scene_2,235,noisy,0.0001266374,38.974382,0.987547,782.034485,49.667789
scene_2,235,2dnr,0.0001265982,38.975725,0.987554,780.240356,49.665394
scene_2,235,dataset_3dnr,0.0000572239,42.424223,0.994057,135.441574,44.155251
scene_2,235,ghost3dnr,0.0203583520,16.912574,0.861303,90.375046,568.392151
scene_2,236,noisy,0.0001239400,39.067887,0.987598,772.847534,49.863148
scene_2,236,2dnr,0.0001239002,39.069281,0.987604,771.100464,49.860126
scene_2,236,dataset_3dnr,0.0000546100,42.627278,0.994082,133.606934,44.384319
scene_2,236,ghost3dnr,0.0220048074,16.574824,0.865780,88.936539,596.587769
scene_2,237,noisy,0.0001214248,39.156925,0.987231,777.457764,49.951172
scene_2,237,2dnr,0.0001213835,39.158405,0.987239,775.661682,49.948627
scene_2,237,dataset_3dnr,0.0000517983,42.856841,0.994043,132.812241,44.707211
scene_2,237,ghost3dnr,0.0234377347,16.300844,0.865386,88.500130,626.071228
scene_2,238,noisy,0.0001162871,39.344686,0.987840,743.265442,52.314369
scene_2,238,2dnr,0.0001162456,39.346234,0.987847,741.430969,52.313290
scene_2,238,dataset_3dnr,0.0000509922,42.924962,0.994067,134.973221,46.445030
scene_2,238,ghost3dnr,0.0215706974,16.661358,0.873752,87.791840,486.948608
scene_2,239,noisy,0.0001219305,39.138877,0.987041,779.002991,55.707462
scene_2,239,2dnr,0.0001218903,39.140310,0.987047,777.278625,55.706032
scene_2,239,dataset_3dnr,0.0000583825,42.337169,0.993832,135.785126,57.639805
scene_2,239,ghost3dnr,0.0151776429,18.187957,0.880933,90.777756,222.134018
