scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_7,86,noisy,0.0000421930,43.747599,0.992056,464.577423,19.773140
scene_7,86,2dnr,0.0000421061,43.756550,0.992081,462.794220,19.758829
scene_7,86,dataset_3dnr,0.0000081216,50.903605,0.998049,67.613411,17.204411
scene_7,86,ghost3dnr,0.0000955391,40.198188,0.984269,43.261433,177.861618
scene_7,87,noisy,0.0000415896,43.810155,0.992111,459.002533,19.250406
scene_7,87,2dnr,0.0000415027,43.819237,0.992131,457.223755,19.238661
scene_7,87,dataset_3dnr,0.0000081923,50.865951,0.998022,68.324425,16.612646
scene_7,87,ghost3dnr,0.0000953924,40.204861,0.984430,40.862289,187.177307
scene_7,88,noisy,0.0000432181,43.643342,0.991975,477.222595,20.057285
scene_7,88,2dnr,0.0000431312,43.652085,0.991999,475.446442,20.044983
scene_7,88,dataset_3dnr,0.0000093018,50.314316,0.997850,74.533775,17.298988
scene_7,88,ghost3dnr,0.0000932036,40.305675,0.984356,38.388988,185.132904
scene_7,89,noisy,0.0000413755,43.832566,0.992141,456.636322,19.561958
scene_7,89,2dnr,0.0000412882,43.841741,0.992165,454.839111,19.550013
scene_7,89,dataset_3dnr,0.0000083147,50.801550,0.998014,68.474945,16.770676
scene_7,89,ghost3dnr,0.0000914283,40.389191,0.984958,39.494999,177.978729
scene_7,90,noisy,0.0000414699,43.822669,0.992263,459.903442,19.697571
scene_7,90,2dnr,0.0000413841,43.831661,0.992285,458.134521,19.687296
scene_7,90,dataset_3dnr,0.0000095187,50.214237,0.997835,75.210030,17.026714
scene_7,90,ghost3dnr,0.0000894556,40.483924,0.984558,43.396046,173.558319
scene_7,91,noisy,0.0000420859,43.758629,0.992026,465.026947,19.525591
scene_7,91,2dnr,0.0000419993,43.767574,0.992051,463.247742,19.513527
scene_7,91,dataset_3dnr,0.0000088050,50.552720,0.997949,71.674324,16.321350
scene_7,91,ghost3dnr,0.0000877730,40.566390,0.984954,41.282604,170.030472
scene_7,92,noisy,0.0000416221,43.806759,0.992253,457.649841,19.073730
scene_7,92,2dnr,0.0000415344,43.815916,0.992276,455.851593,19.062944
scene_7,92,dataset_3dnr,0.0000083819,50.766567,0.998015,69.209900,16.277664
scene_7,92,ghost3dnr,0.0000848350,40.714248,0.984920,38.640133,170.045044
scene_7,93,noisy,0.0000416532,43.803518,0.992208,458.966858,19.347815
scene_7,93,2dnr,0.0000415656,43.812662,0.992234,457.169769,19.344015
scene_7,93,dataset_3dnr,0.0000081545,50.886024,0.998052,68.034805,16.172134
scene_7,93,ghost3dnr,0.0000824650,40.837305,0.985481,43.213745,167.854721
scene_7,94,noisy,0.0000416289,43.806048,0.992238,459.935638,19.962854
scene_7,94,2dnr,0.0000415422,43.815100,0.992261,458.144470,19.951042
scene_7,94,dataset_3dnr,0.0000081314,50.898351,0.998080,67.942993,16.749725
scene_7,94,ghost3dnr,0.0000803397,40.950698,0.985549,39.482475,165.997070
scene_7,95,noisy,0.0000423442,43.732058,0.991883,465.651428,19.473677
scene_7,95,2dnr,0.0000422577,43.740940,0.991907,463.879700,19.461658
scene_7,95,dataset_3dnr,0.0000081403,50.893599,0.998032,67.986794,16.297583
scene_7,95,ghost3dnr,0.0000768350,41.144411,0.985865,40.443249,162.358582
scene_7,96,noisy,0.0000424555,43.720659,0.991928,465.802887,19.547735
scene_7,96,2dnr,0.0000423690,43.729518,0.991952,464.011169,19.532633
scene_7,96,dataset_3dnr,0.0000081889,50.867732,0.998017,68.674217,16.414707
scene_7,96,ghost3dnr,0.0000739130,41.312791,0.986341,38.542835,156.070908
scene_7,97,noisy,0.0000422880,43.737832,0.991875,466.837036,18.828403
scene_7,97,2dnr,0.0000422012,43.746751,0.991897,465.051270,18.812609
scene_7,97,dataset_3dnr,0.0000081405,50.893500,0.998008,68.723572,16.076830
scene_7,97,ghost3dnr,0.0000712247,41.473691,0.986433,38.728840,154.110031
scene_7,98,noisy,0.0000410671,43.865063,0.992299,454.661804,18.605658
scene_7,98,2dnr,0.0000409809,43.874186,0.992323,452.888641,18.593826
scene_7,98,dataset_3dnr,0.0000080781,50.926909,0.998028,68.373146,16.243948
scene_7,98,ghost3dnr,0.0000693819,41.587541,0.986867,41.003468,155.122513
scene_7,99,noisy,0.0000422831,43.738334,0.991873,462.340454,19.481224
scene_7,99,2dnr,0.0000421958,43.747310,0.991895,460.559631,19.468929
scene_7,99,dataset_3dnr,0.0000081727,50.876319,0.997987,68.293724,16.562876
scene_7,99,ghost3dnr,0.0000693909,41.586976,0.987412,38.442310,158.148071
scene_7,100,noisy,0.0000429375,43.671634,0.991910,471.637238,19.729401
scene_7,100,2dnr,0.0000428526,43.680231,0.991930,469.894714,19.713249
scene_7,100,dataset_3dnr,0.0000082446,50.838279,0.998028,68.392555,16.589106
scene_7,100,ghost3dnr,0.0000678358,41.685413,0.987725,37.823917,155.062134
scene_7,101,noisy,0.0000421592,43.751072,0.991968,465.353821,19.619884
scene_7,101,2dnr,0.0000420722,43.760051,0.991990,463.550171,19.610884
scene_7,101,dataset_3dnr,0.0000081065,50.911687,0.998006,67.503799,16.981043
scene_7,101,ghost3dnr,0.0000684535,41.646046,0.987829,35.788223,166.774002
scene_7,102,noisy,0.0000327555,44.847156,0.993755,354.288788,17.545759
scene_7,102,2dnr,0.0000326619,44.859586,0.993779,352.330139,17.524864
scene_7,102,dataset_3dnr,0.0000073886,51.314361,0.998148,63.844177,15.966569
scene_7,102,ghost3dnr,0.0000674024,41.713246,0.988286,32.959091,160.941772
scene_7,103,noisy,0.0000420790,43.759343,0.991973,466.627991,19.891922
scene_7,103,2dnr,0.0000419925,43.768283,0.991999,464.850037,19.874098
scene_7,103,dataset_3dnr,0.0000081602,50.883013,0.998018,67.557693,17.518602
scene_7,103,ghost3dnr,0.0000672386,41.723812,0.988628,32.910297,151.925873
scene_7,104,noisy,0.0000438666,43.578660,0.991706,481.278839,20.755383
scene_7,104,2dnr,0.0000437808,43.587159,0.991729,479.504242,20.739519
scene_7,104,dataset_3dnr,0.0000088491,50.530994,0.997933,71.369637,18.356516
scene_7,104,ghost3dnr,0.0000655604,41.833583,0.988954,33.645752,138.581726
scene_7,105,noisy,0.0000424881,43.717331,0.991920,466.766388,21.874260
scene_7,105,2dnr,0.0000424017,43.726169,0.991941,465.008698,21.851667
scene_7,105,dataset_3dnr,0.0000087988,50.555749,0.997933,71.179359,19.108526
scene_7,105,ghost3dnr,0.0000635323,41.970054,0.989381,37.618130,134.834183
scene_7,106,noisy,0.0000418375,43.784342,0.992132,460.583374,21.977432
scene_7,106,2dnr,0.0000417516,43.793270,0.992154,458.813873,21.958124
scene_7,106,dataset_3dnr,0.0000084321,50.740639,0.998028,69.044525,18.809177
scene_7,106,ghost3dnr,0.0000685335,41.640974,0.988990,37.650089,161.683807
scene_7,107,noisy,0.0000409543,43.877000,0.992190,450.910919,21.636564
scene_7,107,2dnr,0.0000408673,43.886243,0.992217,449.119354,21.616837
scene_7,107,dataset_3dnr,0.0000084558,50.728441,0.998019,68.669922,18.722706
scene_7,107,ghost3dnr,0.0000761892,41.181065,0.988401,37.337788,175.579102
scene_7,108,noisy,0.0000420287,43.764540,0.992215,464.028900,22.058033
scene_7,108,2dnr,0.0000419417,43.773543,0.992239,462.243622,22.041647
scene_7,108,dataset_3dnr,0.0000093139,50.308677,0.997940,73.683411,19.080706
scene_7,108,ghost3dnr,0.0000854666,40.682034,0.988188,36.344135,176.914856
scene_7,109,noisy,0.0000419115,43.776666,0.992063,461.419434,21.252720
scene_7,109,2dnr,0.0000418239,43.785752,0.992084,459.623047,21.233044
scene_7,109,dataset_3dnr,0.0000092670,50.330603,0.997909,73.512794,18.433338
scene_7,109,ghost3dnr,0.0000876668,40.571650,0.987653,40.743687,174.105957
scene_7,110,noisy,0.0000421227,43.754835,0.992020,459.894043,22.000738
scene_7,110,2dnr,0.0000420346,43.763927,0.992040,458.086304,21.987206
scene_7,110,dataset_3dnr,0.0000083966,50.758982,0.998003,68.830589,18.908464
scene_7,110,ghost3dnr,0.0000914165,40.389755,0.986767,38.120693,170.189590
scene_7,111,noisy,0.0000416694,43.801824,0.992166,460.150482,21.288036
scene_7,111,2dnr,0.0000415817,43.810978,0.992188,458.360168,21.267389
scene_7,111,dataset_3dnr,0.0000081551,50.885700,0.998068,67.680824,18.311008
scene_7,111,ghost3dnr,0.0000911603,40.401941,0.987161,36.081249,163.070587
scene_7,112,noisy,0.0000417805,43.790263,0.992239,460.152710,21.878658
scene_7,112,2dnr,0.0000416938,43.799288,0.992261,458.359955,21.867512
scene_7,112,dataset_3dnr,0.0000079706,50.985075,0.998102,66.353806,18.674604
scene_7,112,ghost3dnr,0.0000930923,40.310861,0.986872,34.868877,160.553131
scene_7,113,noisy,0.0000418700,43.780973,0.992176,462.831512,21.524374
scene_7,113,2dnr,0.0000417828,43.790028,0.992200,461.033752,21.509802
scene_7,113,dataset_3dnr,0.0000082455,50.837811,0.998056,67.775467,18.770699
scene_7,113,ghost3dnr,0.0000928241,40.323392,0.987067,33.794090,164.761932
scene_7,114,noisy,0.0000244262,46.121437,0.995267,278.054596,17.080227
scene_7,114,2dnr,0.0000243267,46.139170,0.995292,275.974701,17.064779
scene_7,114,dataset_3dnr,0.0000066120,51.796664,0.998301,60.802856,16.263992
scene_7,114,ghost3dnr,0.0000925571,40.335904,0.987449,30.919033,168.475677
scene_7,115,noisy,0.0000421173,43.755393,0.992145,463.494080,21.919670
scene_7,115,2dnr,0.0000420303,43.764372,0.992166,461.702118,21.912149
scene_7,115,dataset_3dnr,0.0000081155,50.906825,0.998103,66.537910,19.200682
scene_7,115,ghost3dnr,0.0000905370,40.431741,0.987405,32.335476,176.350983
scene_7,116,noisy,0.0000416309,43.805845,0.992213,458.506653,21.430258
scene_7,116,2dnr,0.0000415442,43.814898,0.992235,456.726257,21.421804
scene_7,116,dataset_3dnr,0.0000083012,50.808573,0.998085,68.234802,18.519167
scene_7,116,ghost3dnr,0.0000847694,40.717611,0.987369,34.650574,170.051743
scene_7,117,noisy,0.0000415502,43.814270,0.992166,460.638153,21.034502
scene_7,117,2dnr,0.0000414631,43.823387,0.992187,458.849304,21.024416
scene_7,117,dataset_3dnr,0.0000082137,50.854605,0.998026,68.149300,18.285088
scene_7,117,ghost3dnr,0.0000791072,41.017839,0.987462,34.190701,160.542099
scene_7,118,noisy,0.0000435665,43.608477,0.991920,476.504028,21.569927
scene_7,118,2dnr,0.0000434810,43.617010,0.991945,474.739319,21.559988
scene_7,118,dataset_3dnr,0.0000085244,50.693379,0.998008,69.495148,18.245571
scene_7,118,ghost3dnr,0.0000800146,40.968308,0.987109,33.382736,167.446930
scene_7,119,noisy,0.0000420324,43.764156,0.992059,464.335388,20.696554
scene_7,119,2dnr,0.0000419465,43.773045,0.992083,462.560364,20.685972
scene_7,119,dataset_3dnr,0.0000081857,50.869440,0.998027,67.940437,18.453453
scene_7,119,ghost3dnr,0.0000761577,41.182864,0.987300,38.562508,160.729294
scene_7,120,noisy,0.0000418151,43.786669,0.992140,462.328979,20.560570
scene_7,120,2dnr,0.0000417281,43.795713,0.992163,460.535889,20.543957
scene_7,120,dataset_3dnr,0.0000081842,50.870247,0.998039,68.224106,17.431677
scene_7,120,ghost3dnr,0.0000751129,41.242854,0.987269,36.369961,171.967194
scene_7,121,noisy,0.0000414918,43.820374,0.992320,457.102478,20.385145
scene_7,121,2dnr,0.0000414053,43.829437,0.992342,455.307068,20.371235
scene_7,121,dataset_3dnr,0.0000080315,50.952011,0.998047,67.269463,17.257528
scene_7,121,ghost3dnr,0.0000762311,41.178678,0.987194,34.950871,168.830795
scene_7,122,noisy,0.0000427479,43.690854,0.992061,471.590057,21.156431
scene_7,122,2dnr,0.0000426625,43.699540,0.992083,469.831177,21.134159
scene_7,122,dataset_3dnr,0.0000080549,50.939381,0.998088,67.057487,17.620190
scene_7,122,ghost3dnr,0.0000762613,41.176957,0.987107,35.125481,174.578674
scene_7,123,noisy,0.0000416955,43.799104,0.992093,459.311798,20.759087
scene_7,123,2dnr,0.0000416081,43.808218,0.992116,457.509094,20.742685
scene_7,123,dataset_3dnr,0.0000080410,50.946878,0.998065,66.613449,16.995275
scene_7,123,ghost3dnr,0.0000763369,41.172654,0.987193,34.667763,163.416351
scene_7,124,noisy,0.0000244802,46.111849,0.995416,277.172119,15.984942
scene_7,124,2dnr,0.0000243810,46.129487,0.995440,275.086639,15.962356
scene_7,124,dataset_3dnr,0.0000065807,51.817274,0.998305,61.262814,14.826701
scene_7,124,ghost3dnr,0.0000732066,41.354497,0.987317,32.280682,163.518021
scene_7,125,noisy,0.0000416040,43.808651,0.992242,459.167145,20.718716
scene_7,125,2dnr,0.0000415174,43.817697,0.992265,457.381378,20.698442
scene_7,125,dataset_3dnr,0.0000080223,50.957026,0.998130,66.617088,17.735231
scene_7,125,ghost3dnr,0.0000738455,41.316758,0.987382,34.499531,165.847473
scene_7,126,noisy,0.0000417197,43.796592,0.992238,457.888641,20.436981
scene_7,126,2dnr,0.0000416334,43.805578,0.992260,456.099762,20.427170
scene_7,126,dataset_3dnr,0.0000085824,50.663897,0.997971,70.156830,17.751244
scene_7,126,ghost3dnr,0.0000736008,41.331174,0.987387,33.207451,174.978165
scene_7,127,noisy,0.0000415091,43.818564,0.992231,458.934601,20.982780
scene_7,127,2dnr,0.0000414238,43.827495,0.992255,457.165741,20.964441
scene_7,127,dataset_3dnr,0.0000080431,50.945759,0.998051,67.620300,18.061739
scene_7,127,ghost3dnr,0.0000728443,41.376047,0.987712,32.289135,182.040039
scene_7,128,noisy,0.0000417990,43.788341,0.992098,457.665039,20.975132
scene_7,128,2dnr,0.0000417132,43.797266,0.992121,455.885651,20.955959
scene_7,128,dataset_3dnr,0.0000117716,49.291632,0.997518,90.105400,18.397610
scene_7,128,ghost3dnr,0.0000727537,41.381451,0.987639,34.858967,181.733673
scene_7,129,noisy,0.0000421972,43.747160,0.992037,468.951813,21.440882
scene_7,129,2dnr,0.0000421112,43.756026,0.992059,467.178375,21.415314
scene_7,129,dataset_3dnr,0.0000087430,50.583384,0.997983,71.144043,18.384941
scene_7,129,ghost3dnr,0.0000756608,41.211291,0.987546,35.729019,185.505157
scene_7,130,noisy,0.0000420849,43.758736,0.992150,465.102814,21.347637
scene_7,130,2dnr,0.0000419987,43.767638,0.992174,463.313232,21.325127
scene_7,130,dataset_3dnr,0.0000085434,50.683668,0.998007,70.027061,18.156162
scene_7,130,ghost3dnr,0.0000786568,41.042637,0.987531,36.029839,190.188232
scene_7,131,noisy,0.0000418094,43.787260,0.992109,457.842163,21.329988
scene_7,131,2dnr,0.0000417230,43.796246,0.992130,456.043671,21.313488
scene_7,131,dataset_3dnr,0.0000109569,49.603117,0.997627,84.530922,18.242403
scene_7,131,ghost3dnr,0.0000834682,40.784788,0.987172,47.161263,186.943359
scene_7,132,noisy,0.0000422233,43.744475,0.992132,468.407471,20.254419
scene_7,132,2dnr,0.0000421374,43.753323,0.992154,466.626770,20.236603
scene_7,132,dataset_3dnr,0.0000083331,50.791924,0.998006,69.520599,17.456385
scene_7,132,ghost3dnr,0.0000858639,40.661892,0.987040,44.376511,190.691986
scene_7,133,noisy,0.0000439005,43.575301,0.991723,481.455658,21.275990
scene_7,133,2dnr,0.0000438150,43.583769,0.991745,479.700989,21.252022
scene_7,133,dataset_3dnr,0.0000088444,50.533334,0.997930,72.009964,18.581478
scene_7,133,ghost3dnr,0.0000870783,40.600903,0.986735,43.241684,184.516098
scene_7,134,noisy,0.0000427193,43.693756,0.991911,468.954926,20.545074
scene_7,134,2dnr,0.0000426334,43.702503,0.991936,467.189667,20.532959
scene_7,134,dataset_3dnr,0.0000083902,50.762273,0.997968,69.838570,17.568729
scene_7,134,ghost3dnr,0.0000864395,40.632877,0.987087,39.917645,184.791000
scene_7,135,noisy,0.0000430390,43.661380,0.992019,472.402527,21.328207
scene_7,135,2dnr,0.0000429529,43.670072,0.992042,470.630280,21.311241
scene_7,135,dataset_3dnr,0.0000086929,50.608337,0.997975,71.228127,17.804661
scene_7,135,ghost3dnr,0.0000872541,40.592142,0.986663,40.964619,204.364044
scene_7,136,noisy,0.0000418277,43.785360,0.992118,460.115631,20.075251
scene_7,136,2dnr,0.0000417417,43.794297,0.992140,458.330322,20.054539
scene_7,136,dataset_3dnr,0.0000085320,50.689515,0.997993,69.533630,16.919228
scene_7,136,ghost3dnr,0.0000875496,40.577460,0.986287,39.307945,218.928543
scene_7,137,noisy,0.0000417748,43.790861,0.992105,459.426239,20.357346
scene_7,137,2dnr,0.0000416887,43.799815,0.992129,457.643372,20.340284
scene_7,137,dataset_3dnr,0.0000083764,50.769403,0.998034,68.721100,16.900663
scene_7,137,ghost3dnr,0.0000823558,40.843056,0.987114,39.927567,181.796783
scene_7,138,noisy,0.0000264904,45.769108,0.994975,297.599243,15.127057
scene_7,138,2dnr,0.0000263928,45.785148,0.995001,295.551392,15.095062
scene_7,138,dataset_3dnr,0.0000069038,51.609091,0.998267,63.132683,13.823377
scene_7,138,ghost3dnr,0.0000720487,41.423741,0.987783,36.280712,140.757538
scene_7,139,noisy,0.0000423204,43.734504,0.991906,465.793365,19.597288
scene_7,139,2dnr,0.0000422335,43.743432,0.991929,463.999603,19.581331
scene_7,139,dataset_3dnr,0.0000079289,51.007889,0.998135,66.170372,17.195780
scene_7,139,ghost3dnr,0.0000629507,42.009993,0.988950,34.454605,129.671066
scene_7,140,noisy,0.0000432261,43.642537,0.991976,478.353119,19.875328
scene_7,140,2dnr,0.0000431406,43.651140,0.991999,476.590027,19.857962
scene_7,140,dataset_3dnr,0.0000079192,51.013204,0.998131,66.506027,17.130898
scene_7,140,ghost3dnr,0.0000558060,42.533189,0.989360,33.793827,136.579620
scene_7,141,noisy,0.0000264536,45.775159,0.994963,295.547638,16.059433
scene_7,141,2dnr,0.0000263554,45.791310,0.994988,293.481049,16.033087
scene_7,141,dataset_3dnr,0.0000068535,51.640906,0.998271,61.869232,15.319429
scene_7,141,ghost3dnr,0.0000525073,42.797807,0.989821,31.956675,152.633835
scene_7,142,noisy,0.0000420845,43.758775,0.991987,464.658112,20.533960
scene_7,142,2dnr,0.0000419979,43.767723,0.992009,462.872589,20.509115
scene_7,142,dataset_3dnr,0.0000080009,50.968612,0.998087,66.509987,17.617466
scene_7,142,ghost3dnr,0.0000527721,42.775958,0.989935,33.209641,163.291977
scene_7,143,noisy,0.0000423218,43.734357,0.991924,465.601349,19.686201
scene_7,143,2dnr,0.0000422348,43.743299,0.991946,463.812683,19.663662
scene_7,143,dataset_3dnr,0.0000079996,50.969329,0.998071,67.460121,16.736803
scene_7,143,ghost3dnr,0.0000523296,42.812524,0.990050,33.281166,161.181625
scene_7,144,noisy,0.0000418069,43.787523,0.991959,462.634613,19.296238
scene_7,144,2dnr,0.0000417210,43.796451,0.991981,460.859375,19.279516
scene_7,144,dataset_3dnr,0.0000082968,50.810884,0.998008,68.918556,16.514055
scene_7,144,ghost3dnr,0.0000547961,42.612500,0.990405,34.353039,162.764160
scene_7,145,noisy,0.0000424161,43.724690,0.992060,468.187408,18.989779
scene_7,145,2dnr,0.0000423298,43.733541,0.992083,466.409943,18.979111
scene_7,145,dataset_3dnr,0.0000102415,49.896350,0.997744,80.119576,16.535110
scene_7,145,ghost3dnr,0.0000562017,42.502508,0.989387,34.101421,158.164154
scene_7,146,noisy,0.0000368041,44.341034,0.993019,403.773834,16.931309
scene_7,146,2dnr,0.0000367130,44.351800,0.993044,401.878418,16.924423
scene_7,146,dataset_3dnr,0.0000081383,50.894660,0.998067,68.729507,15.443130
scene_7,146,ghost3dnr,0.0000561971,42.502858,0.989917,32.217045,154.939835
scene_7,147,noisy,0.0000426457,43.701249,0.991900,469.078003,19.163130
scene_7,147,2dnr,0.0000425588,43.710111,0.991922,467.287781,19.150339
scene_7,147,dataset_3dnr,0.0000103241,49.861465,0.997709,80.502190,16.482769
scene_7,147,ghost3dnr,0.0000563163,42.493655,0.989758,39.645844,149.334686
scene_7,148,noisy,0.0000419361,43.774124,0.992079,465.129852,18.801916
scene_7,148,2dnr,0.0000418496,43.783087,0.992102,463.358063,18.786533
scene_7,148,dataset_3dnr,0.0000095331,50.207679,0.997842,76.418442,16.650558
scene_7,148,ghost3dnr,0.0000567304,42.461842,0.989646,37.989307,145.571182
scene_7,149,noisy,0.0000423208,43.734462,0.991979,467.101868,19.245188
scene_7,149,2dnr,0.0000422345,43.743331,0.992000,465.311401,19.227350
scene_7,149,dataset_3dnr,0.0000091432,50.389001,0.997891,73.939705,16.846687
scene_7,149,ghost3dnr,0.0000575202,42.401798,0.989489,40.251110,147.451157
scene_7,150,noisy,0.0000433116,43.633957,0.991792,475.173004,19.605356
scene_7,150,2dnr,0.0000432259,43.642558,0.991814,473.409180,19.586409
scene_7,150,dataset_3dnr,0.0000084996,50.705993,0.997978,70.208946,16.851545
scene_7,150,ghost3dnr,0.0000583377,42.340505,0.989331,40.442890,152.188629
scene_7,151,noisy,0.0000416821,43.800505,0.992083,457.143555,18.925718
scene_7,151,2dnr,0.0000415958,43.809502,0.992105,455.363586,18.912838
scene_7,151,dataset_3dnr,0.0000090489,50.434056,0.997883,73.437469,16.797338
scene_7,151,ghost3dnr,0.0000606335,42.172872,0.989131,41.198544,159.537857
scene_7,152,noisy,0.0000416036,43.808686,0.992165,458.368805,18.866135
scene_7,152,2dnr,0.0000415182,43.817613,0.992188,456.606049,18.849855
scene_7,152,dataset_3dnr,0.0000084144,50.749746,0.998006,69.598114,16.621656
scene_7,152,ghost3dnr,0.0000660359,41.802201,0.988847,39.871441,165.170502
scene_7,153,noisy,0.0000419247,43.775301,0.992042,461.225647,20.168468
scene_7,153,2dnr,0.0000418395,43.784136,0.992065,459.476929,20.153528
scene_7,153,dataset_3dnr,0.0000096546,50.152656,0.997833,76.418884,17.618668
scene_7,153,ghost3dnr,0.0000712098,41.474605,0.988427,37.615013,174.664627
scene_7,154,noisy,0.0000421184,43.755284,0.992010,465.255341,20.206944
scene_7,154,2dnr,0.0000420324,43.764161,0.992033,463.484528,20.191698
scene_7,154,dataset_3dnr,0.0000096464,50.156347,0.997813,76.449234,17.482414
scene_7,154,ghost3dnr,0.0000727387,41.382346,0.988595,42.415127,161.112900
scene_7,155,noisy,0.0000439171,43.573663,0.991694,484.526459,21.502714
scene_7,155,2dnr,0.0000438315,43.582133,0.991716,482.767639,21.489002
scene_7,155,dataset_3dnr,0.0000087141,50.597772,0.997940,70.804344,18.616110
scene_7,155,ghost3dnr,0.0000725950,41.390931,0.988311,41.449093,139.119965
scene_7,156,noisy,0.0000421137,43.755769,0.992057,462.253937,21.407879
scene_7,156,2dnr,0.0000420281,43.764602,0.992078,460.486877,21.390230
scene_7,156,dataset_3dnr,0.0000086055,50.652223,0.997928,70.296608,18.562191
scene_7,156,ghost3dnr,0.0000719496,41.429715,0.988584,39.872597,145.128189
scene_7,157,noisy,0.0000435585,43.609266,0.991889,476.911377,20.726913
scene_7,157,2dnr,0.0000434735,43.617751,0.991912,475.151703,20.709763
scene_7,157,dataset_3dnr,0.0000083690,50.773285,0.998013,69.243393,17.968338
scene_7,157,ghost3dnr,0.0000754447,41.223714,0.988095,38.152046,166.184845
scene_7,158,noisy,0.0000414258,43.827296,0.992077,456.581512,19.617907
scene_7,158,2dnr,0.0000413400,43.836299,0.992099,454.805847,19.608175
scene_7,158,dataset_3dnr,0.0000080762,50.927942,0.998056,67.606659,16.731846
scene_7,158,ghost3dnr,0.0000853034,40.690337,0.989116,35.855717,174.693970
scene_7,159,noisy,0.0000417801,43.790307,0.992135,459.687531,19.853842
scene_7,159,2dnr,0.0000416939,43.799275,0.992156,457.908295,19.834969
scene_7,159,dataset_3dnr,0.0000084786,50.716768,0.997980,69.754272,17.227390
scene_7,159,ghost3dnr,0.0000840389,40.755196,0.989579,37.057049,165.454773
scene_7,160,noisy,0.0000417857,43.789723,0.992146,459.701508,19.432852
scene_7,160,2dnr,0.0000416996,43.798684,0.992169,457.913666,19.418989
scene_7,160,dataset_3dnr,0.0000081422,50.892603,0.998080,67.832672,16.532122
scene_7,160,ghost3dnr,0.0000878117,40.564477,0.989570,34.589123,166.239227
scene_7,161,noisy,0.0000426854,43.697204,0.991847,471.726318,18.703726
scene_7,161,2dnr,0.0000425991,43.705995,0.991871,469.946869,18.692577
scene_7,161,dataset_3dnr,0.0000084790,50.716564,0.997936,69.975990,16.025656
scene_7,161,ghost3dnr,0.0000880970,40.550390,0.989978,33.476124,159.687225
scene_7,162,noisy,0.0000418542,43.782606,0.991999,460.280396,18.300457
scene_7,162,2dnr,0.0000417684,43.791526,0.992022,458.491425,18.285236
scene_7,162,dataset_3dnr,0.0000084810,50.715504,0.997953,69.662407,15.703501
scene_7,162,ghost3dnr,0.0000891191,40.500292,0.990208,37.145813,152.588730
scene_7,163,noisy,0.0000427140,43.694301,0.991929,473.554260,18.493824
scene_7,163,2dnr,0.0000426276,43.703094,0.991950,471.764618,18.486473
scene_7,163,dataset_3dnr,0.0000085344,50.688274,0.997931,70.851257,15.619860
scene_7,163,ghost3dnr,0.0000866154,40.624048,0.990593,37.448383,148.439087
scene_7,164,noisy,0.0000415081,43.818667,0.992077,456.902618,17.244991
scene_7,164,2dnr,0.0000414211,43.827787,0.992100,455.101715,17.229633
scene_7,164,dataset_3dnr,0.0000081082,50.910768,0.997999,68.488724,14.831505
scene_7,164,ghost3dnr,0.0000857734,40.666475,0.990399,35.839474,160.616348
scene_7,165,noisy,0.0000423350,43.733009,0.991781,465.089355,17.294384
scene_7,165,2dnr,0.0000422484,43.741901,0.991803,463.309387,17.277712
scene_7,165,dataset_3dnr,0.0000082072,50.858061,0.997983,68.346634,14.977918
scene_7,165,ghost3dnr,0.0000872881,40.590452,0.990173,33.916183,173.894409
scene_7,166,noisy,0.0000427318,43.692484,0.991791,468.576385,17.580650
scene_7,166,2dnr,0.0000426465,43.701167,0.991814,466.803040,17.560743
scene_7,166,dataset_3dnr,0.0000081973,50.863312,0.997984,68.612984,14.888906
scene_7,166,ghost3dnr,0.0000865193,40.628872,0.990092,33.282455,168.718536
scene_7,167,noisy,0.0000415019,43.819323,0.992104,458.184174,17.136312
scene_7,167,2dnr,0.0000414146,43.828465,0.992127,456.388123,17.116312
scene_7,167,dataset_3dnr,0.0000082486,50.836187,0.998009,68.477249,14.506808
scene_7,167,ghost3dnr,0.0000861113,40.649400,0.989839,32.545353,156.366104
scene_7,168,noisy,0.0000423548,43.730977,0.992015,466.048737,17.582623
scene_7,168,2dnr,0.0000422692,43.739763,0.992037,464.265442,17.557817
scene_7,168,dataset_3dnr,0.0000081985,50.862666,0.997973,68.379921,14.585167
scene_7,168,ghost3dnr,0.0000889292,40.509557,0.989215,33.832493,167.914139
scene_7,169,noisy,0.0000415792,43.811234,0.991926,459.616364,17.379721
scene_7,169,2dnr,0.0000414928,43.820268,0.991950,457.831390,17.359585
scene_7,169,dataset_3dnr,0.0000082687,50.825631,0.997981,68.950104,14.456214
scene_7,169,ghost3dnr,0.0000969161,40.136040,0.987468,34.290691,193.528183
scene_7,170,noisy,0.0000414878,43.820797,0.992101,457.835602,16.541395
scene_7,170,2dnr,0.0000414018,43.829806,0.992124,456.042450,16.517620
scene_7,170,dataset_3dnr,0.0000081310,50.898573,0.998001,68.478233,13.760680
scene_7,170,ghost3dnr,0.0001110910,39.543212,0.986407,34.238522,202.934464
scene_7,171,noisy,0.0000419193,43.775861,0.992082,462.548187,17.410126
scene_7,171,2dnr,0.0000418320,43.784914,0.992102,460.760590,17.392927
scene_7,171,dataset_3dnr,0.0000081722,50.876633,0.997962,68.379967,14.221657
scene_7,171,ghost3dnr,0.0001110315,39.545537,0.985740,33.108921,165.014420
scene_7,172,noisy,0.0000411845,43.852662,0.992118,450.745880,17.134684
