epoch,learning_rate,train_total,train_static_gate,train_motion_gate,train_proxy,train_smooth,train_alpha_mean,train_alpha_static,train_alpha_motion,train_oracle_static,train_static_fraction,train_motion_fraction,train_output_proxy,train_d2_proxy,train_d3_proxy,train_fusion_total,train_motion_aux,train_motion_bce,train_motion_dice,train_motion_precision,train_motion_recall,train_predicted_motion_fraction,val_total,val_static_gate,val_motion_gate,val_proxy,val_smooth,val_alpha_mean,val_alpha_static,val_alpha_motion,val_oracle_static,val_static_fraction,val_motion_fraction,val_output_proxy,val_d2_proxy,val_d3_proxy,val_fusion_total,val_motion_aux,val_motion_bce,val_motion_dice,val_motion_precision,val_motion_recall,val_predicted_motion_fraction
35,4.122147477075268e-05,0.1335267332906369,0.010182891695876606,0.001851396973449937,0.2556963612441905,0.006875672721434967,0.7021427154541016,0.8146628988906741,0.026793302760779625,0.8173135307151824,0.40883442759513855,0.06185153126716614,0.2556963612441905,0.3034514585742727,0.27146296337014064,0.06231661982019432,0.35605056257918477,0.3026254273208906,0.4094756990671158,0.4879816048196517,0.9275233699008822,0.12447617202997208,0.13233579485677183,0.00940314963372657,0.0010475302476606885,0.2563748287502676,0.006804413904319517,0.7039260864257812,0.8126553110778332,0.024056277994532138,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563748287502676,0.30413503339514136,0.272825388237834,0.06126992532517761,0.3553293407894671,0.3041130542405881,0.40654562413692474,0.4827238405123353,0.9450028007850051,0.12332332134246826
36,3.6257601025131006e-05,0.13331865100190043,0.010165185660298448,0.001106516649215905,0.25671963597415015,0.006889349824632518,0.7022781372070312,0.814841246465221,0.024757035713264486,0.8172670947387815,0.4152565598487854,0.0603632926940918,0.25671963597415015,0.30435226985719055,0.27231656381627545,0.06213126552756876,0.3559369191643782,0.3054601694602752,0.40641366760246456,0.48969156242674217,0.9366237418726087,0.12398284673690796,0.13232217798940837,0.009351261920528486,0.0011188486073478998,0.2563157246913761,0.006741688201145735,0.7076950073242188,0.8151755249127746,0.025256784138036892,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563157246913761,0.30413503339514136,0.272825388237834,0.061241248331498355,0.35540463658981025,0.3064643224934116,0.4043449480086565,0.48848675028420985,0.9403064046055079,0.12144875526428223
37,3.154528940713111e-05,0.1344732016150374,0.01000541584653547,0.00259822254506048,0.25704472442157567,0.006927937496584491,0.7044353485107422,0.8119182514492422,0.028711863593343878,0.8155468336772174,0.41323304176330566,0.058762937784194946,0.25704472442157567,0.3054167639929801,0.27346227411180735,0.06278275210934225,0.3584522394230589,0.30515758168621687,0.4117468965705484,0.48385337536456063,0.9316122578456998,0.12111582420766354,0.13222233089618385,0.009379856775922235,0.0010897171346186951,0.2563386468682438,0.0067670903517864645,0.7058334350585938,0.813671849668026,0.024738506646826863,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563386468682438,0.30413503339514136,0.272825388237834,0.06126011611195281,0.3548110679257661,0.30602604878367856,0.40359608829021454,0.4884634525515139,0.9408178562298417,0.12163710594177246
38,2.710313725785885e-05,0.13334930301061831,0.01012283217642107,0.0011754250477622463,0.2573318285867572,0.006835367461462738,0.7051525115966797,0.8152626580558717,0.024662088157128892,0.8182405927218497,0.40345174074172974,0.05951783061027527,0.2573318285867572,0.3059907522983849,0.27298388082999736,0.06224526491132565,0.3555201842682436,0.29896057786027086,0.41207979153841734,0.48396471835440025,0.9343755014706403,0.12148050218820572,0.13220975047443062,0.009357795133837499,0.0011289549629509565,0.2562991420272738,0.006699099933030084,0.7086334228515625,0.8159885117784142,0.025248863210435957,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2562991420272738,0.30413503339514136,0.272825388237834,0.06124909268692136,0.3548032804392278,0.30673124513123184,0.4028753191232681,0.48915500612929463,0.940266135148704,0.12131285667419434
39,2.2948675722421073e-05,0.13198239961639047,0.010267408541039913,0.0011587114468269988,0.25639853975735605,0.006870382734632585,0.69964599609375,0.8142609824426472,0.024689190764547675,0.8168772556819022,0.40791019797325134,0.06498825550079346,0.25639853975735605,0.30435282608959824,0.27232472598552704,0.06219517666613683,0.3489361080573872,0.30881443764155847,0.3890577789861709,0.5053693274967372,0.9366340218111873,0.1284334808588028,0.13216575921978801,0.009320277065853588,0.0011020593424291292,0.25632397434674203,0.006758652423741296,0.706634521484375,0.8134658886119723,0.02501267557090614,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25632397434674203,0.30413503339514136,0.272825388237834,0.061203689489047974,0.3548103435896337,0.30549898324534297,0.4041217043995857,0.4869891426060349,0.9418132603168488,0.12188804149627686
40,1.9098300562505252e-05,0.13455134254763834,0.010169230195970158,0.0012477286575744984,0.25691433111205697,0.007023890942946309,0.6925182342529297,0.8076962744817138,0.025202046723279636,0.8102065357379615,0.4074373245239258,0.06428483128547668,0.25691433111205697,0.3054057997651398,0.27410452580079436,0.06224620045395568,0.3615257015044335,0.3195125102211023,0.40353889274410903,0.4912020974443294,0.9372098825406283,0.1299157440662384,0.13233222474809736,0.009340832606540062,0.0011925651469937293,0.25626637041568756,0.0066724819771479815,0.7101058959960938,0.8165861824527383,0.026492153978324495,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25626637041568756,0.30413503339514136,0.272825388237834,0.06125711492495611,0.3553755444008857,0.31113919109338894,0.39961189590394497,0.5005350152496248,0.9296996984630823,0.11801731586456299
41,1.5567207449798505e-05,0.13169922804809175,0.00987662335501227,0.00112710284057016,0.2543406736222096,0.006795270272050402,0.705754280090332,0.8153105401434004,0.02501909604870889,0.820041483733803,0.41882678866386414,0.06032782793045044,0.2543406736222096,0.30167116480879486,0.26976888813078403,0.061376262703561224,0.3516148171038367,0.2962996223832306,0.4069300130940974,0.48909078299766406,0.9275097441859543,0.12124013900756836,0.13209376169834286,0.009329946908110287,0.0011058084005526325,0.2563096520025283,0.006711337322485633,0.7076568603515625,0.8151096925139427,0.025001806585351005,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563096520025283,0.30413503339514136,0.272825388237834,0.06121189548866823,0.3544093295931816,0.30626443558139727,0.40255422331392765,0.49032484530471265,0.9392807120457292,0.1209568977355957
42,1.2369331995613634e-05,0.13478049013065174,0.009747923708346207,0.0012877875222443436,0.26000322971958667,0.007046543394608307,0.6896476745605469,0.8067041269969195,0.025604045385989593,0.8089020170737058,0.39881929755210876,0.06522130966186523,0.26000322971958667,0.30911562556866556,0.2777652590884827,0.06246292992727831,0.361587795894593,0.32452160839602584,0.3986539840698242,0.4968984962324612,0.9338012433145195,0.13143300265073776,0.1320360196987167,0.009337229021184612,0.0010531860427818174,0.25635347166098654,0.006769331055693328,0.7045516967773438,0.8123964574187994,0.024269444023957476,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25635347166098654,0.30413503339514136,0.272825388237834,0.061202210548799485,0.35416904115118086,0.3046935546444729,0.40364452730864286,0.4877773798070848,0.9413487818092108,0.12168323993682861
43,9.51729475339806e-06,0.1342852180241607,0.01016529629669094,0.0011985988132607872,0.2562552257440984,0.006870987546790275,0.6982746124267578,0.8133039185777307,0.023878916299509,0.8160972814075649,0.4112410843372345,0.06143304705619812,0.2562552257440984,0.3042095947312191,0.2721447680378333,0.0620843513897853,0.3610043269582093,0.31005636924783175,0.41195228649303317,0.48228442075196654,0.9293326172046363,0.12613242864608765,0.13205968495458364,0.009320483164628968,0.0010997856675203366,0.25631320383399725,0.006707085864036344,0.7072067260742188,0.8145127454772592,0.024981220834888518,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25631320383399725,0.30413503339514136,0.272825388237834,0.061200088588520885,0.35429797670803964,0.30638193985214457,0.40221401769667864,0.49134945101104677,0.93841209448874,0.12054610252380371
44,7.0223514111748606e-06,0.13163086710846983,0.009882880995064625,0.0012391772190056827,0.2564862362924032,0.006913195664310479,0.7014503479003906,0.8124646733049303,0.026015195946456515,0.8149599570315331,0.4160691201686859,0.06247398257255554,0.2564862362924032,0.3043922898359597,0.2727182866074145,0.06186884942871984,0.3488100841350388,0.29940754132530856,0.39821262704208493,0.4999408996081911,0.9275456182076596,0.12388422340154648,0.131994491443038,0.009339612784970086,0.0010213954485607246,0.2563784208614379,0.006796844980271999,0.7031097412109375,0.8110009524971247,0.023771257474436425,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563784208614379,0.30413503339514136,0.272825388237834,0.061193963687401265,0.3540026340633631,0.3031497885240242,0.4048554804176092,0.48416892415843904,0.9441625531762838,0.1227339506149292
45,4.894348370484643e-06,0.13238658756017685,0.009903454356390284,0.0016318140342548304,0.2559926882968284,0.006905762862515985,0.6983489990234375,0.8138712807558477,0.02631791337262257,0.8177734948694706,0.41702768206596375,0.0638115406036377,0.2559926882968284,0.303829017910175,0.27180345583474264,0.06198695745842997,0.35199814330553636,0.30088173339754576,0.4031145516782999,0.4902089131792309,0.9328938180406112,0.12736165151000023,0.13203852775041014,0.00932178466609912,0.001087445371922513,0.2563205170445144,0.006718033633660525,0.7068023681640625,0.8141477992758155,0.024781484957202338,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563205170445144,0.30413503339514136,0.272825388237834,0.061196792230475694,0.3542086745146662,0.3068174438085407,0.4015999035909772,0.4930024817585945,0.9368756832554936,0.12009608745574951
46,3.141683887136901e-06,0.1308219566126354,0.010174374763664673,0.0012035769092335613,0.2569841329823248,0.0068815203121630475,0.7045211791992188,0.8130078928079456,0.02380374548556574,0.8169142105616629,0.4050177037715912,0.062008053064346313,0.2569841329823248,0.30479698098497465,0.2729067196487449,0.062241805586381815,0.34290075016906485,0.2963622280799427,0.38943927153013647,0.5075622092117555,0.9356196529697627,0.12201186269521713,0.13198272371664643,0.009327209074399434,0.0010633893857630028,0.25633817934431136,0.00673847489815671,0.7057571411132812,0.8133783200755715,0.024405050120549276,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25633817934431136,0.30413503339514136,0.272825388237834,0.06119392503751442,0.35394398821517825,0.30493903160095215,0.4029489466920495,0.48867745068855584,0.9407300902530551,0.1213604211807251
47,1.7712749271311263e-06,0.13321445815381594,0.009779631142009748,0.0012012640150373954,0.2560308012762107,0.006920381725649349,0.6955900192260742,0.8114779870957136,0.024974076284706825,0.8144515820313245,0.40858200192451477,0.06281113624572754,0.2560308012762107,0.30366022139787674,0.27206626324914396,0.061655628160224296,0.35779414261924103,0.3109861384436954,0.40460214484483004,0.4897176641388796,0.9344998620217666,0.12770268321037292,0.13197730749379843,0.00932466328231385,0.0010646081584582134,0.2563359432388097,0.006734155562298838,0.7059402465820312,0.8135834513232112,0.024432694568531588,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563359432388097,0.30413503339514136,0.272825388237834,0.06119149818550795,0.35392904258333147,0.3046994545147754,0.40315862838178873,0.4881074675358832,0.9411509754136205,0.12149274349212646
48,7.885298685522228e-07,0.13394644026993774,0.009926959479344077,0.0011551440083508169,0.25549575447803363,0.006883555583044654,0.7050561904907227,0.8128141488414258,0.02488625212936313,0.8164037039969116,0.41316622495651245,0.0586528480052948,0.25549575447803363,0.3034888715483248,0.2716004606918432,0.06167251867009327,0.3613696035463363,0.30329063880731155,0.419448567321524,0.4754616934369551,0.9282889657188207,0.12094528786838055,0.13197061698883772,0.009325376646302175,0.0010610234473915625,0.2563385325483978,0.006737010924553033,0.7057876586914062,0.8134730523452163,0.024376494795433246,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563385325483978,0.30413503339514136,0.272825388237834,0.061190966225694865,0.35389824444428086,0.30443400947842747,0.4033624790608883,0.48745007417164743,0.941687511280179,0.12168192863464355
49,1.9732715717284395e-07,0.1332262026553508,0.00991469161999703,0.0012197276211907138,0.25797383103054017,0.006819639742388972,0.7058200836181641,0.8146922134328634,0.0243671231692133,0.818238337058574,0.4077680706977844,0.05928352475166321,0.25797383103054017,0.3063089791685343,0.273566666233819,0.062187518837163225,0.3551934091374278,0.3044578790181731,0.40592894004657865,0.48752703284844756,0.9336236952804029,0.12080539017915726,0.13196585467085242,0.00932658231613459,0.0010583231019154482,0.2563407397828996,0.006739810931321699,0.70562744140625,0.813364521600306,0.024337843555258587,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.2563407397828996,0.30413503339514136,0.272825388237834,0.06119129084981978,0.35387281491421163,0.3042434375965968,0.40350219048559666,0.48700945265591145,0.9420319171622396,0.12181901931762695
50,0.0,0.13245643075788394,0.010014308407335193,0.0010638177954547245,0.25642067892476916,0.006854840718006017,0.7009181976318359,0.812766422983259,0.023554537889140192,0.8165631315205246,0.40891551971435547,0.06132662296295166,0.25642067892476916,0.3048079000436701,0.27237139886710793,0.061898902349639684,0.35278763488167897,0.2976853881191346,0.40788988256826997,0.4846831164031755,0.9412717854138464,0.1248684674501419,0.13196903583593667,0.009325812839961145,0.0010632982941842783,0.25633670948445797,0.006734474598488305,0.7059097290039062,0.8135827165096998,0.024414923158474267,0.8178621651604772,0.40433216094970703,0.059882283210754395,0.25633670948445797,0.30413503339514136,0.272825388237834,0.0611921496456489,0.35388442780822515,0.3045382556738332,0.40323059912770987,0.487768127117306,0.9414677638560534,0.12159883975982666
