scene,frame,method,mse,psnr,ssim,static_mse,moving_mae
scene_3,86,noisy,0.0001104661,39.567708,0.987016,780.342529,41.982430
scene_3,86,2dnr,0.0001104157,39.569692,0.987024,778.538147,41.976711
scene_3,86,dataset_3dnr,0.0000474352,43.238988,0.994733,115.061241,36.496193
scene_3,86,ghost3dnr,0.0017783733,27.499771,0.932608,88.807983,218.009033
scene_3,87,noisy,0.0001113199,39.534274,0.987164,781.250732,42.267227
scene_3,87,2dnr,0.0001112712,39.536174,0.987170,779.509521,42.261879
scene_3,87,dataset_3dnr,0.0000504850,42.968374,0.994347,117.243362,37.380695
scene_3,87,ghost3dnr,0.0028714517,25.418985,0.911603,86.918022,218.923019
scene_3,88,noisy,0.0001145534,39.409921,0.987083,790.394653,43.137135
scene_3,88,2dnr,0.0001145069,39.411682,0.987090,788.641846,43.132206
scene_3,88,dataset_3dnr,0.0000547676,42.614764,0.994034,119.159943,38.346245
scene_3,88,ghost3dnr,0.0035016439,24.557280,0.891828,84.562019,223.348740
scene_3,89,noisy,0.0001148582,39.398382,0.987132,778.598145,43.978748
scene_3,89,2dnr,0.0001148134,39.400075,0.987140,776.850708,43.973499
scene_3,89,dataset_3dnr,0.0000577971,42.380937,0.993967,116.581474,39.421486
scene_3,89,ghost3dnr,0.0048732432,23.121819,0.865299,85.963142,267.259766
scene_3,90,noisy,0.0001156303,39.369284,0.987141,777.403625,44.073044
scene_3,90,2dnr,0.0001155859,39.370950,0.987148,775.646362,44.067703
scene_3,90,dataset_3dnr,0.0000598012,42.232903,0.993997,116.642136,39.776478
scene_3,90,ghost3dnr,0.0050384752,22.977009,0.857000,87.845863,286.404877
scene_3,91,noisy,0.0001173120,39.306577,0.987340,781.044373,43.838905
scene_3,91,2dnr,0.0001172675,39.308222,0.987350,779.299255,43.834026
scene_3,91,dataset_3dnr,0.0000605942,42.175690,0.994146,115.869537,39.345814
scene_3,91,ghost3dnr,0.0061573340,22.106073,0.846408,86.756683,319.695190
scene_3,92,noisy,0.0001182479,39.272066,0.987785,779.051880,43.043121
scene_3,92,2dnr,0.0001182042,39.273671,0.987794,777.275635,43.037712
scene_3,92,dataset_3dnr,0.0000589348,42.296281,0.994297,115.162643,37.928497
scene_3,92,ghost3dnr,0.0093603702,20.287070,0.828094,86.342300,376.473938
scene_3,93,noisy,0.0001178673,39.286068,0.987687,778.991760,43.053673
scene_3,93,2dnr,0.0001178245,39.287644,0.987696,777.279358,43.048100
scene_3,93,dataset_3dnr,0.0000572606,42.421444,0.994165,117.791512,37.980030
scene_3,93,ghost3dnr,0.0117301224,19.306975,0.817891,91.208168,393.070709
scene_3,94,noisy,0.0001177860,39.289063,0.987769,780.683533,44.539120
scene_3,94,2dnr,0.0001177411,39.290718,0.987779,778.898804,44.533726
scene_3,94,dataset_3dnr,0.0000562016,42.502512,0.994249,119.067581,39.481552
scene_3,94,ghost3dnr,0.0138599472,18.582384,0.811710,90.396927,394.752289
scene_3,95,noisy,0.0001201419,39.203054,0.987711,774.925903,46.872562
scene_3,95,2dnr,0.0001200982,39.204636,0.987719,773.132507,46.868458
scene_3,95,dataset_3dnr,0.0000569698,42.443554,0.994377,121.730377,42.006363
scene_3,95,ghost3dnr,0.0136856344,18.637351,0.810352,90.151581,377.964294
scene_3,96,noisy,0.0001206726,39.183912,0.987495,772.161804,46.893955
scene_3,96,2dnr,0.0001206284,39.185506,0.987503,770.376587,46.890186
scene_3,96,dataset_3dnr,0.0000561634,42.505467,0.994361,121.411797,41.780167
scene_3,96,ghost3dnr,0.0128294779,18.917910,0.821731,88.595261,339.772308
scene_3,97,noisy,0.0001203179,39.196698,0.987464,779.452820,45.784622
scene_3,97,2dnr,0.0001202752,39.198238,0.987472,777.640381,45.780743
scene_3,97,dataset_3dnr,0.0000546441,42.624567,0.994350,121.115128,40.442535
scene_3,97,ghost3dnr,0.0102556804,19.890355,0.828040,87.223824,303.988983
scene_3,98,noisy,0.0001197672,39.216619,0.987631,767.160522,45.365036
scene_3,98,2dnr,0.0001197259,39.218118,0.987638,765.379944,45.361740
scene_3,98,dataset_3dnr,0.0000541980,42.660166,0.994232,121.646408,39.893391
scene_3,98,ghost3dnr,0.0084450459,20.733980,0.839994,89.855415,272.377289
scene_3,99,noisy,0.0001209168,39.175132,0.987318,770.767090,44.968445
scene_3,99,2dnr,0.0001208770,39.176564,0.987326,769.018066,44.965580
scene_3,99,dataset_3dnr,0.0000536933,42.700803,0.994198,121.333168,39.210815
scene_3,99,ghost3dnr,0.0074531762,21.276586,0.857760,87.198517,270.367767
scene_3,100,noisy,0.0001213993,39.157838,0.987523,780.447021,45.248840
scene_3,100,2dnr,0.0001213585,39.159300,0.987530,778.628540,45.244293
scene_3,100,dataset_3dnr,0.0000544202,42.642399,0.994238,120.935890,39.956333
scene_3,100,ghost3dnr,0.0070634824,21.509811,0.871386,86.989311,255.702881
scene_3,101,noisy,0.0001200516,39.206322,0.987180,779.491577,45.380020
scene_3,101,2dnr,0.0001200118,39.207761,0.987186,777.743896,45.376637
scene_3,101,dataset_3dnr,0.0000532830,42.734110,0.994159,119.541023,40.134659
scene_3,101,ghost3dnr,0.0057368856,22.413238,0.879583,84.735138,211.743866
scene_3,102,noisy,0.0001082037,39.657578,0.988356,700.824280,43.746136
scene_3,102,2dnr,0.0001081599,39.659339,0.988364,698.916321,43.742432
scene_3,102,dataset_3dnr,0.0000491419,43.085483,0.994273,116.936882,39.341820
scene_3,102,ghost3dnr,0.0073523181,21.335757,0.882635,83.571411,279.267792
scene_3,103,noisy,0.0001169296,39.320755,0.987327,772.579102,47.893955
scene_3,103,2dnr,0.0001168870,39.322338,0.987335,770.773804,47.890800
scene_3,103,dataset_3dnr,0.0000487918,43.116535,0.994353,116.727203,42.280617
scene_3,103,ghost3dnr,0.0058735521,22.310992,0.888809,82.753990,210.320068
scene_3,104,noisy,0.0001174528,39.301367,0.987121,785.300659,47.627731
scene_3,104,2dnr,0.0001174098,39.302957,0.987128,783.512878,47.622696
scene_3,104,dataset_3dnr,0.0000487903,43.116670,0.994261,119.918350,42.207104
scene_3,104,ghost3dnr,0.0051632901,22.870735,0.891255,82.047508,165.855301
scene_3,105,noisy,0.0001152870,39.382198,0.986985,780.214478,47.556507
scene_3,105,2dnr,0.0001152429,39.383857,0.986992,778.444946,47.550583
scene_3,105,dataset_3dnr,0.0000479488,43.192226,0.994356,119.392593,42.009064
scene_3,105,ghost3dnr,0.0041440241,23.825777,0.902124,85.236954,161.088470
scene_3,106,noisy,0.0001134470,39.452069,0.987184,775.502380,47.281048
scene_3,106,2dnr,0.0001134010,39.453830,0.987192,773.654114,47.275116
scene_3,106,dataset_3dnr,0.0000467578,43.301456,0.994460,117.850029,41.604832
scene_3,106,ghost3dnr,0.0031820093,24.972986,0.912258,83.739677,155.497574
scene_3,107,noisy,0.0001123348,39.494856,0.987176,769.930725,47.104145
scene_3,107,2dnr,0.0001122891,39.496623,0.987185,768.097595,47.099014
scene_3,107,dataset_3dnr,0.0000472899,43.252313,0.994475,116.648010,42.037769
scene_3,107,ghost3dnr,0.0026738213,25.728676,0.919741,84.167442,172.386246
scene_3,108,noisy,0.0001135816,39.446920,0.987316,784.657410,46.465740
scene_3,108,2dnr,0.0001135360,39.448666,0.987327,782.840149,46.460392
scene_3,108,dataset_3dnr,0.0000493020,43.071351,0.994407,120.023010,41.719429
scene_3,108,ghost3dnr,0.0020736156,26.832718,0.924472,81.943245,172.801773
scene_3,109,noisy,0.0001141635,39.424728,0.987223,781.206360,46.313614
scene_3,109,2dnr,0.0001141190,39.426419,0.987229,779.388977,46.309429
scene_3,109,dataset_3dnr,0.0000503801,42.977411,0.994221,118.145805,41.447151
scene_3,109,ghost3dnr,0.0019758346,27.042494,0.925279,85.525208,192.134933
scene_3,110,noisy,0.0001149612,39.394486,0.987025,777.237061,45.750355
scene_3,110,2dnr,0.0001149167,39.396168,0.987033,775.490906,45.746311
scene_3,110,dataset_3dnr,0.0000515067,42.881360,0.994147,119.174248,41.285984
scene_3,110,ghost3dnr,0.0012937746,28.881414,0.927651,85.293404,195.105988
scene_3,111,noisy,0.0001150122,39.392560,0.987045,777.882812,45.750805
scene_3,111,2dnr,0.0001149705,39.394137,0.987051,776.129639,45.746460
scene_3,111,dataset_3dnr,0.0000530884,42.750005,0.993994,114.908760,41.701069
scene_3,111,ghost3dnr,0.0014532100,28.376716,0.925086,84.708153,195.040756
scene_3,112,noisy,0.0001163590,39.342001,0.987229,776.553650,46.570278
scene_3,112,2dnr,0.0001163171,39.343566,0.987237,774.769226,46.566849
scene_3,112,dataset_3dnr,0.0000594219,42.260538,0.994092,116.550453,43.765148
scene_3,112,ghost3dnr,0.0020558131,26.870164,0.920087,85.148445,215.905289
scene_3,113,noisy,0.0001170547,39.316110,0.987348,781.791199,46.996914
scene_3,113,2dnr,0.0001170126,39.317675,0.987355,780.006287,46.992889
scene_3,113,dataset_3dnr,0.0000636458,41.962303,0.994158,116.063538,44.045483
scene_3,113,ghost3dnr,0.0023390700,26.309568,0.913274,86.308662,218.527939
scene_3,114,noisy,0.0000996493,40.015255,0.989447,665.817810,43.211525
scene_3,114,2dnr,0.0000996034,40.017257,0.989456,663.801819,43.206234
scene_3,114,dataset_3dnr,0.0000572604,42.421454,0.994269,115.212891,41.653748
scene_3,114,ghost3dnr,0.0032283207,24.910233,0.902605,81.796043,239.594330
scene_3,115,noisy,0.0001164945,39.336944,0.987203,775.823425,46.201473
scene_3,115,2dnr,0.0001164534,39.338479,0.987209,774.044617,46.196415
scene_3,115,dataset_3dnr,0.0000593418,42.266391,0.994109,113.890335,42.460499
scene_3,115,ghost3dnr,0.0046388572,23.335890,0.890616,82.191071,285.584564
scene_3,116,noisy,0.0001155081,39.373874,0.987360,776.945312,45.679962
scene_3,116,2dnr,0.0001154646,39.375511,0.987366,775.196899,45.674442
scene_3,116,dataset_3dnr,0.0000540262,42.673960,0.994230,117.538193,41.153152
scene_3,116,ghost3dnr,0.0060513727,22.181461,0.886516,82.941917,307.923553
scene_3,117,noisy,0.0001144136,39.415224,0.987179,768.320984,44.820541
scene_3,117,2dnr,0.0001143711,39.416837,0.987187,766.562012,44.815105
scene_3,117,dataset_3dnr,0.0000522089,42.822554,0.994317,116.522209,40.264366
scene_3,117,ghost3dnr,0.0067643602,21.697733,0.887835,83.303169,304.044525
scene_3,118,noisy,0.0001160850,39.352240,0.987018,781.307434,45.334888
scene_3,118,2dnr,0.0001160422,39.353842,0.987026,779.602417,45.328972
scene_3,118,dataset_3dnr,0.0000545664,42.630750,0.994182,117.818817,40.955357
scene_3,118,ghost3dnr,0.0072974437,21.368292,0.887129,85.825188,284.905548
scene_3,119,noisy,0.0001145900,39.408533,0.987057,775.975464,46.769211
scene_3,119,2dnr,0.0001145453,39.410227,0.987066,774.268311,46.762165
scene_3,119,dataset_3dnr,0.0000563419,42.491688,0.994119,117.460037,43.366177
scene_3,119,ghost3dnr,0.0069967806,21.551017,0.883452,93.159935,284.425232
scene_3,120,noisy,0.0001144032,39.415619,0.987061,775.240906,48.319702
scene_3,120,2dnr,0.0001143583,39.417322,0.987068,773.467163,48.313557
scene_3,120,dataset_3dnr,0.0000548307,42.609764,0.994211,115.487434,45.983051
scene_3,120,ghost3dnr,0.0063902359,21.944831,0.884140,89.876823,270.927795
scene_3,121,noisy,0.0001144446,39.414046,0.986818,770.634888,50.429008
scene_3,121,2dnr,0.0001144004,39.415725,0.986827,768.829834,50.424400
scene_3,121,dataset_3dnr,0.0000549211,42.602609,0.994088,115.743225,49.197216
scene_3,121,ghost3dnr,0.0055728955,22.539191,0.883762,87.769035,289.259949
scene_3,122,noisy,0.0001158873,39.359640,0.987056,780.000122,52.372593
scene_3,122,2dnr,0.0001158426,39.361316,0.987063,778.242004,52.369061
scene_3,122,dataset_3dnr,0.0000539276,42.681888,0.994094,115.923218,51.298904
scene_3,122,ghost3dnr,0.0046729255,23.304111,0.892364,85.731644,259.083160
scene_3,123,noisy,0.0001153932,39.378197,0.987005,772.440491,52.570389
scene_3,123,2dnr,0.0001153487,39.379873,0.987012,770.686218,52.567314
scene_3,123,dataset_3dnr,0.0000520106,42.839081,0.994228,117.374207,50.875874
scene_3,123,ghost3dnr,0.0039379294,24.047321,0.901303,85.787292,227.624008
scene_3,124,noisy,0.0000983953,40.070257,0.989418,650.924866,48.438988
scene_3,124,2dnr,0.0000983490,40.072302,0.989427,648.904663,48.436615
scene_3,124,dataset_3dnr,0.0000472251,43.258268,0.994323,116.918175,48.707485
scene_3,124,ghost3dnr,0.0032163088,24.926423,0.916249,84.711121,190.795883
scene_3,125,noisy,0.0001156460,39.368693,0.987244,763.941406,53.543354
scene_3,125,2dnr,0.0001156034,39.370295,0.987252,762.119385,53.541016
scene_3,125,dataset_3dnr,0.0000492622,43.074861,0.994248,119.058350,52.175159
scene_3,125,ghost3dnr,0.0032103006,24.934543,0.926534,88.182755,218.424118
scene_3,126,noisy,0.0001154945,39.374386,0.987018,771.649109,55.577869
scene_3,126,2dnr,0.0001154531,39.375945,0.987024,769.860413,55.577122
scene_3,126,dataset_3dnr,0.0000451028,43.457967,0.994291,117.167778,50.064072
scene_3,126,ghost3dnr,0.0027930620,25.539194,0.938435,81.998756,193.804337
scene_3,127,noisy,0.0001146283,39.407081,0.986989,769.687805,58.922619
scene_3,127,2dnr,0.0001145867,39.408657,0.986997,767.858093,58.921738
scene_3,127,dataset_3dnr,0.0000425694,43.709024,0.994305,118.335106,51.480373
scene_3,127,ghost3dnr,0.0028340786,25.475881,0.947543,83.541077,192.862259
scene_3,128,noisy,0.0001151617,39.386921,0.986986,771.679443,63.667622
scene_3,128,2dnr,0.0001151184,39.388551,0.986994,769.904480,63.667244
scene_3,128,dataset_3dnr,0.0000445722,43.509357,0.994322,121.451050,56.409218
scene_3,128,ghost3dnr,0.0020449772,26.893115,0.956293,84.283310,108.214409
scene_3,129,noisy,0.0001158477,39.361126,0.986938,784.140442,59.357864
scene_3,129,2dnr,0.0001158062,39.362683,0.986944,782.357605,59.356030
scene_3,129,dataset_3dnr,0.0000434518,43.619917,0.994500,119.681084,52.266762
scene_3,129,ghost3dnr,0.0017003271,27.694675,0.965906,88.273201,98.679726
scene_3,130,noisy,0.0001150823,39.389914,0.987133,781.051392,52.114876
scene_3,130,2dnr,0.0001150399,39.391515,0.987140,779.234619,52.109955
scene_3,130,dataset_3dnr,0.0000439483,43.570579,0.994565,120.024147,45.961948
scene_3,130,ghost3dnr,0.0011418315,29.423980,0.969119,87.640221,100.028526
scene_3,131,noisy,0.0001134342,39.452559,0.987053,766.215454,47.225224
scene_3,131,2dnr,0.0001133902,39.454245,0.987059,764.405701,47.217758
scene_3,131,dataset_3dnr,0.0000445327,43.513213,0.994335,118.194649,40.814480
scene_3,131,ghost3dnr,0.0008958153,30.477815,0.970725,93.805962,101.695755
scene_3,132,noisy,0.0001119952,39.508007,0.986994,765.239624,45.283150
scene_3,132,2dnr,0.0001119484,39.509823,0.987003,763.463135,45.273319
scene_3,132,dataset_3dnr,0.0000422410,43.742659,0.994574,114.524231,38.633034
scene_3,132,ghost3dnr,0.0006127752,32.126989,0.971465,90.669823,98.895088
scene_3,133,noisy,0.0001121152,39.503356,0.986796,779.106140,43.357273
scene_3,133,2dnr,0.0001120681,39.505180,0.986806,777.342957,43.347282
scene_3,133,dataset_3dnr,0.0000425043,43.715675,0.994533,114.476952,36.573956
scene_3,133,ghost3dnr,0.0004218176,33.748753,0.975617,87.362137,88.380829
scene_3,134,noisy,0.0001103177,39.573549,0.986724,774.574890,40.987751
scene_3,134,2dnr,0.0001102693,39.575454,0.986735,772.830078,40.977364
scene_3,134,dataset_3dnr,0.0000419379,43.773938,0.994502,115.457077,33.763287
scene_3,134,ghost3dnr,0.0004588603,33.383195,0.968059,85.882385,125.612137
scene_3,135,noisy,0.0001103025,39.574146,0.986854,774.687622,41.558552
scene_3,135,2dnr,0.0001102545,39.576036,0.986865,772.937866,41.550549
scene_3,135,dataset_3dnr,0.0000429063,43.674791,0.994499,114.676918,34.261230
scene_3,135,ghost3dnr,0.0007561377,31.213991,0.954049,89.300850,165.216873
scene_3,136,noisy,0.0001093398,39.612218,0.987240,769.076599,42.089268
scene_3,136,2dnr,0.0001092913,39.614145,0.987246,767.272156,42.080925
scene_3,136,dataset_3dnr,0.0000431697,43.648208,0.994544,112.033211,34.892029
scene_3,136,ghost3dnr,0.0013628668,28.655466,0.935518,84.951782,189.541641
scene_3,137,noisy,0.0001101301,39.580942,0.987053,767.829712,43.141144
scene_3,137,2dnr,0.0001100823,39.582824,0.987061,766.014221,43.133884
scene_3,137,dataset_3dnr,0.0000444933,43.517050,0.994487,114.492279,36.213669
scene_3,137,ghost3dnr,0.0019876116,27.016685,0.916799,87.580605,216.586197
scene_3,138,noisy,0.0000956664,40.192407,0.989465,665.072083,40.495773
scene_3,138,2dnr,0.0000956164,40.194677,0.989473,663.092529,40.489315
scene_3,138,dataset_3dnr,0.0000433470,43.630407,0.994760,114.336792,35.742229
scene_3,138,ghost3dnr,0.0024400763,26.125966,0.904621,83.565872,234.825089
scene_3,139,noisy,0.0001122823,39.496888,0.987175,774.028992,43.621338
scene_3,139,2dnr,0.0001122358,39.498687,0.987183,772.244995,43.614578
scene_3,139,dataset_3dnr,0.0000453854,43.430842,0.994576,113.326515,36.302109
scene_3,139,ghost3dnr,0.0026847399,25.710978,0.891568,85.288361,241.783981
scene_3,140,noisy,0.0001133418,39.456097,0.986955,776.385010,43.988354
scene_3,140,2dnr,0.0001132958,39.457863,0.986963,774.631653,43.981117
scene_3,140,dataset_3dnr,0.0000479320,43.193745,0.994304,113.977928,37.234562
scene_3,140,ghost3dnr,0.0026276503,25.804324,0.884946,81.347237,235.485016
scene_3,141,noisy,0.0000972967,40.119018,0.989108,659.172119,41.079086
scene_3,141,2dnr,0.0000972483,40.121180,0.989117,657.141174,41.071636
scene_3,141,dataset_3dnr,0.0000465559,43.320253,0.994189,114.818199,36.623245
scene_3,141,ghost3dnr,0.0026222768,25.813215,0.880782,81.224556,231.543152
scene_3,142,noisy,0.0001133563,39.455545,0.987173,773.365356,43.746284
scene_3,142,2dnr,0.0001133122,39.457234,0.987181,771.570435,43.739174
scene_3,142,dataset_3dnr,0.0000489495,43.102516,0.994022,112.683830,37.178329
scene_3,142,ghost3dnr,0.0025864944,25.872885,0.875716,81.009270,225.533325
scene_3,143,noisy,0.0001141998,39.423348,0.987393,763.168457,42.374584
scene_3,143,2dnr,0.0001141558,39.425018,0.987401,761.393433,42.369087
scene_3,143,dataset_3dnr,0.0000498939,43.019525,0.994104,115.060829,35.815102
scene_3,143,ghost3dnr,0.0025557785,25.924768,0.870819,82.473953,217.116028
scene_3,144,noisy,0.0001157039,39.366521,0.987253,766.001343,43.982521
scene_3,144,2dnr,0.0001156604,39.368152,0.987260,764.247620,43.977028
scene_3,144,dataset_3dnr,0.0000507356,42.946868,0.994224,115.561264,37.449993
scene_3,144,ghost3dnr,0.0024712929,26.070758,0.875115,81.791252,213.442230
scene_3,145,noisy,0.0001194482,39.228203,0.987659,771.237854,46.343273
scene_3,145,2dnr,0.0001194079,39.229670,0.987666,769.418640,46.339535
scene_3,145,dataset_3dnr,0.0000526751,42.783949,0.994231,117.519417,39.835678
scene_3,145,ghost3dnr,0.0033211373,24.787132,0.875503,81.715088,262.128448
scene_3,146,noisy,0.0001142739,39.420528,0.988230,734.251953,45.240528
scene_3,146,2dnr,0.0001142317,39.422132,0.988235,732.351562,45.235607
scene_3,146,dataset_3dnr,0.0000506329,42.955669,0.994373,116.336464,39.106430
scene_3,146,ghost3dnr,0.0041966424,23.770980,0.878117,79.332001,246.738129
scene_3,147,noisy,0.0001177785,39.289339,0.987248,771.056213,45.421932
scene_3,147,2dnr,0.0001177370,39.290870,0.987255,769.248291,45.417683
scene_3,147,dataset_3dnr,0.0000481155,43.177148,0.994236,117.241974,37.854443
scene_3,147,ghost3dnr,0.0058621769,22.319411,0.870127,83.946915,363.967804
scene_3,148,noisy,0.0001171560,39.312354,0.987070,770.516235,51.358101
scene_3,148,2dnr,0.0001171140,39.313912,0.987080,768.664368,51.355793
scene_3,148,dataset_3dnr,0.0000454017,43.429282,0.994180,116.217285,42.532906
scene_3,148,ghost3dnr,0.0065871053,21.813054,0.871697,82.215103,349.016510
scene_3,149,noisy,0.0001173832,39.303939,0.987154,772.883179,59.207577
scene_3,149,2dnr,0.0001173412,39.305494,0.987163,771.078857,59.206810
scene_3,149,dataset_3dnr,0.0000442538,43.540490,0.994344,116.742447,50.939442
scene_3,149,ghost3dnr,0.0049143992,23.085296,0.888645,83.747849,224.913818
scene_3,150,noisy,0.0001180378,39.279790,0.987009,777.974060,63.998859
scene_3,150,2dnr,0.0001179965,39.281309,0.987016,776.191895,63.998295
scene_3,150,dataset_3dnr,0.0000440600,43.559559,0.994350,118.150642,55.853691
scene_3,150,ghost3dnr,0.0046516778,23.323904,0.901162,83.820862,168.219864
scene_3,151,noisy,0.0001166734,39.330281,0.987213,769.400024,63.495892
scene_3,151,2dnr,0.0001166326,39.331800,0.987221,767.588196,63.495800
scene_3,151,dataset_3dnr,0.0000442394,43.541912,0.994291,119.453369,55.644138
scene_3,151,ghost3dnr,0.0026475079,25.771627,0.915942,85.128311,144.828110
scene_3,152,noisy,0.0001164816,39.337426,0.987245,763.090759,63.622330
scene_3,152,2dnr,0.0001164402,39.338971,0.987252,761.295654,63.622749
scene_3,152,dataset_3dnr,0.0000437228,43.592923,0.994350,117.212440,55.402359
scene_3,152,ghost3dnr,0.0024359531,26.133311,0.927087,83.557312,132.665588
scene_3,153,noisy,0.0001163868,39.340963,0.987173,774.416992,63.164780
scene_3,153,2dnr,0.0001163444,39.342546,0.987181,772.664246,63.164841
scene_3,153,dataset_3dnr,0.0000444516,43.521125,0.994318,118.164520,55.535023
scene_3,153,ghost3dnr,0.0012362645,29.078886,0.948909,83.935852,117.661385
scene_3,154,noisy,0.0001165504,39.334862,0.987302,773.905884,62.881409
scene_3,154,2dnr,0.0001165086,39.336421,0.987308,772.111816,62.880581
scene_3,154,dataset_3dnr,0.0000449287,43.474761,0.994244,118.224533,55.887154
scene_3,154,ghost3dnr,0.0009988338,30.005068,0.960813,85.133698,112.061623
scene_3,155,noisy,0.0001187558,39.253454,0.987204,778.332703,59.126472
scene_3,155,2dnr,0.0001187153,39.254931,0.987212,776.581116,59.124596
scene_3,155,dataset_3dnr,0.0000458114,43.390260,0.994447,118.544479,52.600273
scene_3,155,ghost3dnr,0.0002457577,36.094929,0.980944,85.256439,114.978493
scene_3,156,noisy,0.0001176239,39.295046,0.987316,773.812744,55.372452
scene_3,156,2dnr,0.0001175819,39.296594,0.987323,771.974304,55.369831
scene_3,156,dataset_3dnr,0.0000469789,43.280972,0.994476,115.973511,49.557465
scene_3,156,ghost3dnr,0.0002046059,36.890818,0.986723,82.547394,122.192421
scene_3,157,noisy,0.0001183874,39.266946,0.987270,780.989441,51.781067
scene_3,157,2dnr,0.0001183451,39.268496,0.987279,779.196899,51.775951
scene_3,157,dataset_3dnr,0.0000470844,43.271226,0.994525,118.156601,46.056168
scene_3,157,ghost3dnr,0.0004778662,33.206937,0.984851,81.869789,153.002808
scene_3,158,noisy,0.0001156835,39.367285,0.987476,765.624939,49.883549
scene_3,158,2dnr,0.0001156411,39.368878,0.987484,763.807373,49.877598
scene_3,158,dataset_3dnr,0.0000470998,43.269811,0.994585,117.508171,44.393627
scene_3,158,ghost3dnr,0.0003375454,34.716678,0.984680,80.214691,144.231033
scene_3,159,noisy,0.0001148830,39.397442,0.987479,771.009705,48.006744
scene_3,159,2dnr,0.0001148384,39.399130,0.987487,769.226196,48.000687
scene_3,159,dataset_3dnr,0.0000481286,43.175970,0.994631,117.118324,43.224411
scene_3,159,ghost3dnr,0.0004778014,33.207526,0.979871,82.385597,158.464005
scene_3,160,noisy,0.0001131800,39.462304,0.987549,767.245911,46.573460
scene_3,160,2dnr,0.0001131340,39.464067,0.987560,765.466370,46.566441
scene_3,160,dataset_3dnr,0.0000471762,43.262769,0.994694,115.826820,41.895981
scene_3,160,ghost3dnr,0.0003972242,34.009643,0.974296,81.346420,144.888397
scene_3,161,noisy,0.0001129407,39.471496,0.987184,765.746399,46.972839
scene_3,161,2dnr,0.0001128926,39.473347,0.987194,763.939636,46.964500
scene_3,161,dataset_3dnr,0.0000464509,43.330063,0.994770,112.905006,42.228432
scene_3,161,ghost3dnr,0.0005073879,32.946599,0.972839,80.075760,152.361984
scene_3,162,noisy,0.0001116424,39.521707,0.987371,768.910950,47.197433
scene_3,162,2dnr,0.0001115929,39.523632,0.987380,767.076416,47.189571
scene_3,162,dataset_3dnr,0.0000492137,43.079144,0.994864,112.856567,43.410519
scene_3,162,ghost3dnr,0.0006406822,31.933574,0.972553,81.464767,148.575363
scene_3,163,noisy,0.0001131029,39.465261,0.987354,778.191406,47.656776
scene_3,163,2dnr,0.0001130549,39.467104,0.987363,776.401489,47.651249
scene_3,163,dataset_3dnr,0.0000547677,42.614757,0.994786,112.884308,45.113022
scene_3,163,ghost3dnr,0.0005373186,32.697681,0.970312,80.740883,145.603653
scene_3,164,noisy,0.0001147842,39.401178,0.987685,763.494629,47.159500
scene_3,164,2dnr,0.0001147358,39.403012,0.987695,761.672119,47.154785
scene_3,164,dataset_3dnr,0.0000662152,41.790425,0.994814,113.553497,46.132088
scene_3,164,ghost3dnr,0.0007416132,31.298225,0.963444,80.551811,169.686768
scene_3,165,noisy,0.0001184322,39.265303,0.987279,773.131409,47.463043
scene_3,165,2dnr,0.0001183850,39.267032,0.987288,771.310974,47.459202
scene_3,165,dataset_3dnr,0.0000772144,41.123019,0.994654,115.847359,47.724426
scene_3,165,ghost3dnr,0.0009625204,30.165901,0.946968,79.628349,186.834900
scene_3,166,noisy,0.0001218697,39.141043,0.987454,771.800415,48.563602
scene_3,166,2dnr,0.0001218239,39.142673,0.987459,770.037842,48.559780
scene_3,166,dataset_3dnr,0.0000947621,40.233656,0.994328,113.893631,51.061443
scene_3,166,ghost3dnr,0.0013115777,28.822060,0.931401,79.962379,188.938675
scene_3,167,noisy,0.0001252497,39.022233,0.987488,780.415710,49.510040
scene_3,167,2dnr,0.0001252056,39.023761,0.987496,778.628113,49.505486
scene_3,167,dataset_3dnr,0.0000912055,40.399788,0.994321,116.901245,50.822701
scene_3,167,ghost3dnr,0.0016539759,27.814708,0.918998,82.042786,198.715042
scene_3,168,noisy,0.0001290442,38.892617,0.987439,783.064331,50.097866
scene_3,168,2dnr,0.0001290014,38.894055,0.987449,781.309387,50.093334
scene_3,168,dataset_3dnr,0.0000899635,40.459334,0.994184,115.862854,51.594509
scene_3,168,ghost3dnr,0.0024020167,26.194240,0.906754,82.911705,230.607498
scene_3,169,noisy,0.0001307703,38.834910,0.987525,775.208191,51.137012
scene_3,169,2dnr,0.0001307275,38.836331,0.987532,773.374817,51.133934
scene_3,169,dataset_3dnr,0.0000999429,40.002481,0.993739,115.870010,54.686279
scene_3,169,ghost3dnr,0.0028910600,25.389429,0.896285,84.230064,252.573898
scene_3,170,noisy,0.0001312034,38.820549,0.987265,776.375793,51.220760
scene_3,170,2dnr,0.0001311620,38.821920,0.987272,774.651306,51.218063
scene_3,170,dataset_3dnr,0.0000974285,40.113139,0.993618,117.349869,54.536728
scene_3,170,ghost3dnr,0.0055468841,22.559509,0.886470,84.033676,356.059875
scene_3,171,noisy,0.0001328935,38.764963,0.987261,779.267639,51.703762
scene_3,171,2dnr,0.0001328523,38.766310,0.987268,777.484192,51.700497
scene_3,171,dataset_3dnr,0.0000985193,40.064787,0.993435,117.240623,54.789425
scene_3,171,ghost3dnr,0.0093747266,20.280414,0.876365,86.497993,443.666595
scene_3,172,noisy,0.0001334509,38.746786,0.987391,766.281250,51.537758
